newid,WTREP45,CALADJ45
4723931,55730.223074,1.1786184459
4723932,55730.223074,1.1786184459
4724691,13263.65435,0.25
4724692,13263.65435,0.25
4725371,54709.374559,0.6269072513
4725372,54709.374559,0.6269072513
4726771,30546.737726,1.3235095706
4726772,30546.737726,1.3235095706
4726921,71384.179707,1.8180467315
4726922,71384.179707,1.8180467315
4727651,59858.545424,2.2213663911
4727652,59858.545424,2.2213663911
4728481,11298.700794,0.25
4728482,11298.700794,0.25
4729251,84200.729986,2.7857256478
4729252,84200.729986,2.7857256478
4730431,20956.418961,0.446739834
4730432,20956.418961,0.446739834
4730771,12826.223448,0.25
4730772,12826.223448,0.25
4731321,32182.559838,1.0665652578
4731322,32182.559838,1.0665652578
4732521,45157.794255,1.3070906023
4732522,45157.794255,1.3070906023
4733291,7543.5046291,0.25
4733292,7543.5046291,0.25
4733801,64544.639385,2.3125838925
4733802,64544.639385,2.3125838925
4734151,37562.122552,0.498435095
4734851,29642.910381,0.6269072513
4734852,29642.910381,0.6269072513
4770801,72440.589903,1.3517207967
4770802,72440.589903,1.3517207967
4771191,46750.980111,1.5499334744
4771192,46750.980111,1.5499334744
4771741,48344.671687,1.0540870927
4771742,48344.671687,1.0540870927
4771831,7205.7768933,0.5
4771832,26521.082677,1.8402653225
4772071,78098.450875,1.3124787555
4772072,64132.102213,1.0777681345
4772251,76993.516287,1.2939098447
4772441,22932.010087,0.5
4772442,22932.010087,0.5
4773851,16105.486656,0.7805242679
4773852,16105.486656,0.7805242679
4775431,73082.191473,1.8028770572
4775432,73082.191473,1.8028770572
4776602,27891.664806,1.3517207967
4776752,60208.315342,1.2423700736
4777141,29752.272387,0.5
4777142,29752.272387,0.5
4777551,38183.078218,1.8565460417
4777552,38183.078218,1.8565460417
4777891,43192.257212,1.0777681345
4777892,43192.257212,1.0777681345
4777991,42426.519096,0.7559881053
4777992,42426.519096,0.7559881053
4778491,113235.97569,1.0485096784
4778492,113235.97569,1.0485096784
4778581,71720.66237,1.3382871538
4778582,71720.66237,1.3382871538
4778821,27342.916918,0.5
4778822,27342.916918,0.5
4783531,22835.568002,1.3382871538
4783532,22835.568002,1.3382871538
4783551,24791.21479,0.7760328039
4783552,24791.21479,0.7760328039
4783961,93417.259922,1.6218354206
4783962,93417.259922,1.6218354206
4784401,67615.350123,1.5163769225
4784402,67615.350123,1.5163769225
4784621,48607.290799,0.8661218138
4784622,48607.290799,0.8661218138
4785141,33905.691832,0.7912138131
4785142,33905.691832,0.7912138131
4785271,53420.547534,1.3517207967
4785272,53420.547534,1.3517207967
4785481,34928.854177,1.015234889
4785482,34928.854177,1.015234889
4785721,39404.277493,0.9471104565
4785722,39404.277493,0.9471104565
4785791,61891.698433,1.3517207967
4785792,61891.698433,1.3517207967
4786421,60322.810008,1.4786892383
4786422,60322.810008,1.4786892383
4786431,72493.912293,1.7557556504
4786432,72493.912293,1.7557556504
4786951,60738.629923,1.3152228533
4786952,60738.629923,1.3152228533
4787201,39276.323327,0.7734820743
4787202,39276.323327,0.7734820743
4787301,91462.114074,1.5241250761
4787302,91462.114074,1.5241250761
4788151,58034.18894,1.996660427
4788152,58034.18894,1.996660427
4788291,34643.143804,1.3517207967
4788292,34643.143804,1.3517207967
4788301,40480.276353,0.9804061015
4788302,40480.276353,0.9804061015
4789301,42800.611498,1.2535378244
4789302,42800.611498,1.2535378244
4789951,41286.929501,0.7227133159
4789952,41286.929501,0.7227133159
4790871,43819.671518,1.5076113864
4790872,43819.671518,1.5076113864
4791651,33183.712399,1.9040977129
4791652,65596.63408,1.6693870918
4791951,111410.55843,1.8565460417
4791952,111410.55843,1.8565460417
4792271,20644.6473,0.5
4792272,22309.656739,0.5403254513
4792751,32760.731746,1.2835963642
4792752,32760.731746,1.2835963642
4793251,54052.987627,1.7161439572
4793252,54052.987627,1.7161439572
4793931,65192.799078,1.9184258615
4793932,65192.799078,1.9184258615
4794591,69514.534885,1.043363366
4794592,69514.534885,1.043363366
4795311,17072.35568,0.7456954804
4795312,17072.35568,0.7456954804
4795341,54969.083182,1.1142660779
4795342,54969.083182,1.1142660779
4795741,63824.503266,1.248391512
4795742,63824.503266,1.248391512
4796071,36221.580451,1.4133089035
4796072,36221.580451,1.4133089035
4796091,66845.092762,1.9859708818
4796092,66845.092762,1.9859708818
4796571,41418.599166,1.0078963357
4796572,41418.599166,1.0078963357
4798381,85032.50372,1.674574191
4798382,85032.50372,1.674574191
4799421,86861.193882,1.8028770572
4799422,86861.193882,1.8028770572
4799801,33916.736113,1.4814333361
4799802,33916.736113,1.4814333361
4800231,82509.583784,1.8028770572
4800232,82509.583784,1.8028770572
4800281,61253.991982,1.5499334744
4800282,61253.991982,1.5499334744
4800781,44021.975089,1.2574119013
4800782,44021.975089,1.2574119013
4800981,89752.183789,1.1008324349
4800982,89752.183789,1.1008324349
4802831,25659.995198,0.9804061015
4802832,25659.995198,0.9804061015
4803871,105127.50122,1.2894144551
4803872,105127.50122,1.2894144551
4804761,47990.244275,1.3624103419
4804762,47990.244275,1.3624103419
4805491,47547.848565,1.7161439572
4805492,47547.848565,1.7161439572
4805931,29103.17383,0.9195277826
4805932,29103.17383,0.9195277826
4806111,29899.947034,0.9447021881
4806112,29899.947034,0.9447021881
4806471,17612.257776,0.5
4806472,17612.257776,0.5
4807431,41878.448688,1.3231683007
4807432,41878.448688,1.3231683007
4807931,60590.703002,1.9143903378
4807932,60590.703002,1.9143903378
4808021,27998.379486,0.7175670035
4808022,27998.379486,0.7175670035
4809021,135375.60107,2.7904010591
4809022,135375.60107,2.7904010591
4809521,105149.37275,1.3001040002
4809522,41148.46058,1.3001040002
4810112,17612.257776,0.5
4811601,23868.542392,0.7123998354
4811971,44838.533188,1.3382871538
4811972,44838.533188,1.3382871538
4812541,37714.515968,0.8129822483
4812542,37714.515968,0.8129822483
4850321,20381.810771,0.5
4850421,63515.962859,1.5581530899
4850422,63515.962859,1.5581530899
4851301,54354.397751,1.427820292
4851431,35502.503208,0.9794437732
4851432,49774.521045,1.3731804886
4852831,30960.732975,1.4103487832
4852832,30960.732975,1.4103487832
4853251,46428.989121,0.9794437732
4854231,77067.679247,0.9559500868
4854232,77067.679247,0.9559500868
4854901,37633.833808,1.2278585094
4854902,37633.833808,1.2278585094
4855011,28747.712336,1.0993911193
4855012,28747.712336,1.0993911193
4855341,40257.348358,1.0993911193
4855342,40257.348358,1.0993911193
4855381,20041.507954,0.5
4855382,20041.507954,0.5
4855401,29076.433058,1.1119622984
4855402,29076.433058,1.1119622984
4856551,20425.15219,0.9304233385
4856552,20425.15219,0.9304233385
4856991,51577.458466,1.4229199624
4856992,51577.458466,1.4229199624
4857191,88631.742722,1.0993911193
4857192,88631.742722,1.0993911193
4857281,42197.498114,1.1119622984
4857282,42197.498114,1.1119622984
4858421,24950.278868,0.928452296
4858422,24950.278868,0.928452296
4858561,20381.810771,0.5
4858562,20381.810771,0.5
4858751,51548.231266,1.0874368598
4858752,51548.231266,1.0874368598
4859101,29666.443321,0.5718322156
4859102,29666.443321,0.5718322156
4859271,22293.442316,1.0874368598
4859272,22293.442316,1.0874368598
4859411,40654.935836,0.783639676
4859412,40654.935836,0.783639676
4859571,23213.884043,0.5694755069
4859572,23213.884043,0.5694755069
4859641,36651.153225,1.3089557213
4859642,36651.153225,1.3089557213
4860401,56662.225935,1.4931278346
4860402,56662.225935,1.4931278346
4860571,42252.875331,1.2022926885
4861191,61834.347241,0.766995324
4861192,61834.347241,0.766995324
4862191,24710.211187,1.1256198718
4862192,24710.211187,1.1256198718
4862591,36339.681534,0.7666045605
4862592,36339.681534,0.7666045605
4862701,52082.207952,1.0993911193
4862702,52082.207952,1.0993911193
4863601,56404.30651,1.2152873302
4863602,56404.30651,1.2152873302
4863671,35860.73855,1.1700087003
4863672,35860.73855,1.1700087003
4863801,41281.235507,1.0126979386
4863802,41281.235507,1.0126979386
4865551,50375.985235,1.5136021382
4865552,50375.985235,1.5136021382
4865761,50205.158278,1.1534699038
4865762,50205.158278,1.1534699038
4866571,38576.607091,0.8794979766
4866572,38576.607091,0.8794979766
4866591,49020.15913,1.3246473754
4866592,49020.15913,1.3246473754
4867641,42895.89353,0.6670799701
4867642,42895.89353,0.6670799701
4868461,74026.768528,1.2278585094
4868462,74026.768528,1.2278585094
4868491,9832.8229429,0.5
4868492,9832.8229429,0.5
4868931,30038.188023,1.2186253313
4868932,30038.188023,1.2186253313
4869311,87053.358935,1.6811658005
4869312,87053.358935,1.6811658005
4869501,64973.139668,1.4931278346
4869502,64973.139668,1.4931278346
4869671,36149.933465,1.0993911193
4869672,36149.933465,1.0993911193
4870311,36563.296174,1.1119622984
4870312,36563.296174,1.1119622984
4871711,36037.118755,1.0830373939
4871712,36037.118755,1.0830373939
4871911,29178.959639,1.1863624257
4871912,29178.959639,1.1863624257
4871941,39025.333928,1.4767741093
4871942,39025.333928,1.4767741093
4872621,73425.200601,1.5848642559
4872622,73425.200601,1.5848642559
4872721,38766.292395,1.4719403971
4872722,38766.292395,1.4719403971
4873881,36342.253386,1.202716151
4873882,36342.253386,1.202716151
4873901,36563.296174,1.1119622984
4873902,36563.296174,1.1119622984
4874221,98928.390589,1.9104952295
4874222,98928.390589,1.9104952295
4874411,27883.680065,1.0010229294
4874412,27883.680065,1.0010229294
4874871,36352.543702,0.7517465463
4874872,36352.543702,0.7517465463
4875391,37114.336065,1.5056990138
4875392,37114.336065,1.5056990138
4875842,41431.430035,0.9041994939
4875851,51470.724993,0.9939975165
4875901,22536.351846,0.5
4875902,22536.351846,0.5
4876371,38516.354748,0.7438240081
4876372,38516.354748,0.7438240081
4877051,48688.116336,1.1506212448
4877052,48688.116336,1.1506212448
4877601,13927.593088,0.5
4877602,13927.593088,0.5
4877771,65075.792881,1.4836459835
4877772,65075.792881,1.4836459835
4878591,40810.384316,1.4650910627
4878592,40810.384316,1.4650910627
4878721,26380.314926,0.7926257103
4878722,26380.314926,0.7926257103
4879551,50100.813209,1.5056990138
4879552,50100.813209,1.5056990138
4879581,40070.566219,1.2186253313
4879582,40070.566219,1.2186253313
4881531,37084.226019,0.93091066
4881532,37084.226019,0.93091066
4881781,35504.47094,1.4767741093
4881782,35504.47094,1.4767741093
4883811,19834.189947,0.6962942251
4883812,19834.189947,0.6962942251
4884231,71698.861635,1.1700087003
4884232,71698.861635,1.1700087003
4885351,36199.880905,1.5056990138
4885352,36199.880905,1.5056990138
4885551,26733.69804,1.1119622984
4885552,26733.69804,1.1119622984
4885921,18081.364756,0.7689663665
4885922,18081.364756,0.7689663665
4886291,53542.331303,1.0441098586
4886292,53542.331303,1.0441098586
4886501,16221.713419,0.5694755069
4886502,16221.713419,0.5694755069
4887441,35143.309818,0.9732864903
4887442,35143.309818,0.9732864903
4887781,51746.312291,2.1736624244
4887782,55840.304213,2.1736624244
4888091,40493.021118,1.1214456069
4888092,40493.021118,1.1214456069
4888481,33108.541253,0.8215506148
4888482,33108.541253,0.8215506148
4889221,47724.370948,1.1842257258
4889222,47724.370948,1.1842257258
4889701,99956.795764,1.7246444483
4889702,99956.795764,1.7246444483
4891061,31089.762614,1.3221890114
4891062,31089.762614,1.3221890114
4891441,56352.051359,1.3309077329
4891442,56352.051359,1.3309077329
4891971,42246.531369,1.1700087003
4891972,42246.531369,1.1700087003
4892151,58200.441752,0.9377820321
4892152,58200.441752,0.9377820321
4892771,34052.004352,1.0830373939
4892772,34052.004352,1.0830373939
4893001,63135.450912,1.5848642559
4893002,63135.450912,1.5848642559
4893511,41648.514118,1.3246473754
4893512,41648.514118,1.3246473754
4893721,56793.072126,1.202716151
4893722,56793.072126,1.202716151
4894091,34052.004352,1.0830373939
4894092,34052.004352,1.0830373939
4894791,73729.165764,1.3315187475
4894792,73729.165764,1.3315187475
4965971,54591.479127,0.8180923605
4965972,54591.479127,0.8180923605
4966681,21280.15734,0.7579606252
4966682,21280.15734,0.7579606252
4966711,22721.408483,0.6926162984
4966712,22721.408483,0.6926162984
4966721,29677.376588,1.1043575336
4966722,29677.376588,1.1043575336
4967351,61903.327635,0.8920719827
4967352,61903.327635,0.8920719827
4968581,91642.098292,1.7356890257
4968582,91642.098292,1.7356890257
4968661,29573.37446,1.7277453425
4968662,29573.37446,1.7277453425
4969391,46444.280892,1.6871234569
4969392,46444.280892,1.6871234569
4969561,51987.419824,1.8516976451
4969562,51987.419824,1.8516976451
4970701,31426.857938,1.1043575336
4970702,31426.857938,1.1043575336
4970951,121599.79781,1.9152114419
4970952,75128.998893,1.1832907693
4971101,77722.747009,1.1200413236
4971102,77722.747009,1.1200413236
4971711,60304.254843,1.8382535483
4971712,60304.254843,1.8382535483
4972681,34696.374753,0.5
4972682,34696.374753,0.5
4973291,89173.658953,1.1061130664
4973292,89173.658953,1.1061130664
4975211,38437.166712,1.430327728
4975212,38437.166712,1.430327728
4975461,18047.392912,1.194347158
4975462,18047.392912,1.194347158
4975741,29488.777817,1.0503368051
4975742,29488.777817,1.0503368051
4976051,109902.79991,1.5916786727
4976052,109902.79991,1.5916786727
4976711,147258.69007,1.3967337134
4976712,147258.69007,1.3967337134
4976961,64170.402028,0.9781127157
4976962,64170.402028,0.9781127157
4976981,47410.455646,1.2739506722
4976982,47410.455646,1.2739506722
4978101,26123.114104,0.9179809804
4978102,26123.114104,0.9179809804
4978201,58811.330589,0.8964274565
4978202,58811.330589,0.8964274565
4978521,27884.955496,1.6291039783
4978522,27884.955496,1.6291039783
4979891,112003.25284,1.3892921173
4979892,112003.25284,1.3892921173
4979951,30221.23701,1.0619913334
4979952,30221.23701,1.0619913334
4980011,73131.399007,1.4251669999
4980012,73131.399007,1.4251669999
4983811,33213.092517,1.4269225327
4983812,33213.092517,1.4269225327
4984121,121866.01488,1.8063553199
4984122,121866.01488,1.8063553199
4984801,52162.16731,1.6880283815
4985051,35136.674908,0.7597161581
4985052,35136.674908,0.7597161581
4985491,43587.474756,0.6580720053
4985492,43587.474756,0.6580720053
4986151,38230.464743,1.2544735631
4986152,38230.464743,1.2544735631
4986771,12463.066315,0.9275537638
4986772,12463.066315,0.9275537638
4987251,38038.858026,1.3181450694
4987252,38038.858026,1.3181450694
4988681,16239.625631,0.5255331667
4988682,16239.625631,0.5255331667
4988851,51482.829037,1.1043575336
4988852,51482.829037,1.1043575336
4988861,38104.836568,1.4179610251
4988862,38104.836568,1.4179610251
4989991,50508.641992,0.9972582824
4989992,50508.641992,0.9972582824
4990291,53679.153175,1.4251669999
4990292,53679.153175,1.4251669999
4990621,13857.468162,1.1043575336
4990622,13857.468162,1.1043575336
4990671,48964.496117,1.0503368051
4990672,48964.496117,1.0503368051
4990941,69344.945772,1.5750052553
4990942,83333.998121,1.8927332559
4992671,27733.929725,0.699107616
4992672,27733.929725,0.699107616
4993081,45237.458951,0.9781127157
4993082,45237.458951,0.9781127157
4993191,40831.355573,1.7542233165
4993192,40831.355573,1.7542233165
4994031,31800.197888,0.5056304288
4994032,31800.197888,0.5056304288
4994091,62723.367248,1.1290680351
4994092,62723.367248,1.1290680351
4994651,39021.062804,0.8276651438
4994652,39021.062804,0.8276651438
4995011,75409.829731,1.199033562
4995012,75409.829731,1.199033562
4995091,27905.988554,1.2452817643
4995092,27905.988554,1.2452817643
4995441,35428.076542,1.5874263746
4995442,35428.076542,1.5874263746
4995711,26506.725237,0.699107616
4995712,26506.725237,0.699107616
4996061,27347.970862,0.6580720053
4996062,27347.970862,0.6580720053
4996521,24704.733038,0.6580720053
4996522,24704.733038,0.6580720053
4997252,35259.517826,1.0503368051
4997761,33123.043189,0.8177661483
4997762,33123.043189,0.8177661483
4998251,23761.989951,0.7579606252
4998252,23761.989951,0.7579606252
4998451,60065.164106,0.9064975262
4998452,60065.164106,0.9064975262
4998601,29792.727947,0.5
4998602,29792.727947,0.5
4998731,77289.869836,2.0384991416
4998781,43787.462512,1.3967337134
4998782,43787.462512,1.3967337134
4999821,31453.327489,1.8382535483
4999822,31453.327489,1.8382535483
5001091,41093.59164,0.9275537638
5001092,41093.59164,0.9275537638
5001371,53837.693205,1.4199544083
5001372,53837.693205,1.4199544083
5003361,38431.58798,1.5237548683
5003362,38431.58798,1.5237548683
5003371,51648.944562,1.2428243649
5003372,51648.944562,1.2428243649
5004341,45163.429404,0.7579606252
5004342,45163.429404,0.7579606252
5004491,25539.564414,0.6580720053
5004492,25539.564414,0.6580720053
5004501,31071.442425,0.8276651438
5004502,31071.442425,0.8276651438
5005361,31137.724882,0.9275537638
5005362,31137.724882,0.9275537638
5006151,36669.151629,2.1487066723
5006152,36669.151629,2.1487066723
5006311,52530.81062,1.0503368051
5006312,52530.81062,1.0503368051
5006601,33398.808984,1.1470603153
5006602,33398.808984,1.1470603153
5006851,67623.362275,1.286317375
5006852,67623.362275,1.286317375
5008321,43511.423346,0.8276651438
5008322,43511.423346,0.8276651438
5008871,112399.04275,1.6963152556
5008872,112399.04275,1.6963152556
5009571,94081.077656,1.436495316
5009572,94081.077656,1.436495316
5010382,59955.071189,0.8276651438
5010431,46390.025438,0.9275537638
5010432,46390.025438,0.9275537638
5010581,55928.175262,1.2739506722
5010582,55928.175262,1.2739506722
