newid,WTREP45,CALADJ45
4789102,36058.980639,1.3573165629
4789121,46866.356885,1.0755415669
4789122,46866.356885,1.0755415669
4789261,27119.3311,0.9872201688
4789262,27119.3311,0.9872201688
4789361,21863.683256,0.8957315865
4789362,21863.683256,0.8957315865
4789561,56379.01445,1.1104476786
4789562,56379.01445,1.1104476786
4789601,41028.738034,0.5846076988
4789602,41028.738034,0.5846076988
4789651,34162.092453,0.7839899
4789652,34162.092453,0.7839899
4789731,21803.541988,0.9424812192
4789732,21803.541988,0.9424812192
4790041,29074.393629,0.5665279023
4790042,64709.985947,1.2609037721
4790111,6856.8550511,0.5846076988
4790112,6856.8550511,0.5846076988
4790421,61010.32777,0.8463379369
4790422,61010.32777,0.8463379369
4790711,40454.7886,0.962520711
4790712,40454.7886,0.962520711
4790901,9503.4873604,0.5846076988
4790902,9503.4873604,0.5846076988
4791181,8108.3734692,1.1692138583
4791182,8108.3734692,1.1692138583
4791251,17577.384572,1.0492752864
4791252,17577.384572,1.0492752864
4791261,47328.651791,0.826293179
4791262,47328.651791,0.826293179
4791341,48551.323328,1.16415248
4791342,48551.323328,1.16415248
4791541,58542.471345,1.0119196267
4791542,58542.471345,1.0119196267
4792361,22915.838662,0.834201184
4792362,22915.838662,0.834201184
4792551,41404.193476,1.2164290649
4792552,41404.193476,1.2164290649
4792631,20261.936122,1.49763556
4792632,20261.936122,1.49763556
4792661,21154.302783,1.4570149936
4792662,21154.302783,1.4570149936
4792771,24674.160112,1.1395129061
4793241,24867.239907,0.7748888464
4793242,24867.239907,0.7748888464
4793371,49727.00288,1.1831299044
4793372,49727.00288,1.1831299044
4793411,18914.063712,0.7748888464
4793412,18914.063712,0.7748888464
4793831,54014.480671,1.2609070701
4793832,54014.480671,1.2609070701
4793881,16458.360209,0.967180677
4793882,16458.360209,0.967180677
4793971,6087.3693958,0.5846076988
4793972,6087.3693958,0.5846076988
4794071,72058.211846,1.1768952746
4794072,72058.211846,1.1768952746
4794321,36917.358583,0.6915343928
4794322,36917.358583,0.6915343928
4794531,58542.471345,1.0119196267
4794532,58542.471345,1.0119196267
4794571,31893.610822,0.9370141508
4794572,31893.610822,0.9370141508
4794771,25475.985428,1.1363175151
4794772,25475.985428,1.1363175151
4795371,46916.504499,1.714827909
4795372,46916.504499,1.714827909
4795861,30482.566693,0.8957315865
4795862,30482.566693,0.8957315865
4796141,34516.266908,1.4190621326
4796142,34516.266908,1.4190621326
4796641,10654.675399,0.7875269501
4796642,10654.675399,0.7875269501
4796731,38460.849987,0.7301446307
4796732,38460.849987,0.7301446307
4796741,31893.610822,0.9370141508
4796742,31893.610822,0.9370141508
4796791,15849.424619,0.8655650603
4796792,15849.424619,0.8655650603
4796891,8686.3220726,0.834201184
4796892,8686.3220726,0.834201184
4797041,31896.364445,1.0244823316
4797042,31896.364445,1.0244823316
4797311,38265.990254,1.1266892566
4797312,38265.990254,1.1266892566
4797461,11285.274749,1.0837946693
4797462,11285.274749,1.0837946693
4797511,17410.499421,0.7054504389
4797512,17410.499421,0.7054504389
4797731,33485.323265,0.5846076988
4797732,33485.323265,0.5846076988
4797951,28385.177064,1.2858674724
4797952,28385.177064,1.2858674724
4798461,36014.322345,0.5131586083
4798462,36014.322345,0.5131586083
4798521,52208.834397,0.7439099518
4798522,52208.834397,0.7439099518
4798631,130833.30135,1.7026911562
4798632,41094.618798,1.3474976591
4798801,28714.598741,0.9173291503
4798802,28714.598741,0.9173291503
4799011,14539.376299,0.826293179
4799012,14539.376299,0.826293179
4799461,17329.861845,0.5846076988
4799462,17329.861845,0.5846076988
4799761,19090.733997,1.0113135848
4799762,17741.977685,0.9398644943
4799831,8389.4317313,0.7748888464
4799832,8389.4317313,0.7748888464
4800651,12042.883288,1.1562444749
4800652,12042.883288,1.1562444749
4800661,8218.44,0.5
4800662,8218.44,0.5
4800891,29153.608078,0.9230981047
4800892,29153.608078,0.9230981047
4800921,16751.728518,0.773610904
4800922,16751.728518,0.773610904
4800941,41855.426386,1.2250715746
4800942,41855.426386,1.2250715746
4801101,78748.933998,0.8952660126
4801102,78748.933998,0.8952660126
4801311,9244.6652409,0.7463553141
4801312,9244.6652409,0.7463553141
4801551,50456.38437,0.7748888464
4801552,50456.38437,0.7748888464
4801751,27919.12569,1.6065649508
4801752,27919.12569,1.6065649508
4801831,29118.870041,1.0552401661
4801832,29118.870041,1.0552401661
4802111,61304.611855,1.1768952746
4802112,61304.611855,1.1768952746
4802221,55974.01767,0.9840875345
4802222,55974.01767,0.9840875345
4802271,39155.277948,1.0119196267
4802272,39155.277948,1.0119196267
4802331,41145.724539,1.4190621326
4802332,41145.724539,1.4190621326
4802541,16118.060085,0.7054504389
4802542,16118.060085,0.7054504389
4802961,58324.980972,0.8957315865
4802962,58324.980972,0.8957315865
4803021,46257.301938,0.8957315865
4803022,46257.301938,0.8957315865
4803041,56660.412352,0.826293179
4803042,56660.412352,0.826293179
4803091,13815.443194,0.834201184
4803092,13815.443194,0.834201184
4803111,55660.208389,1.8959185376
4803112,55660.208389,1.8959185376
4803561,32061.146465,1.0738612477
4803661,16057.646341,0.8463379369
4803662,16057.646341,0.8463379369
4803761,45576.457061,1.4430989475
4803762,45576.457061,1.4430989475
4803781,22746.679284,0.9912688269
4803782,22746.679284,0.9912688269
4804051,22004.663691,1.3400422651
4804052,22004.663691,1.3400422651
4804111,18392.459621,1.4848898927
4804112,18392.459621,1.4848898927
4804731,74984.306066,0.8957315865
4804732,74984.306066,0.8957315865
4804771,29339.963265,1.282453894
4804772,29339.963265,1.282453894
4805431,65851.027788,1.0113135848
4805432,65851.027788,1.0113135848
4805621,24793.110146,1.1955163562
4805622,24793.110146,1.1955163562
4805801,22516.584756,1.1449799744
4805802,22516.584756,1.1449799744
4806031,11775.467933,0.5131586083
4806032,11775.467933,0.5131586083
4806081,17722.683524,0.7875269501
4806082,17722.683524,0.7875269501
4806221,15320.837152,0.5131586083
4806222,15320.837152,0.5131586083
4806231,40036.247481,0.9707305593
4806232,40036.247481,0.9707305593
4806251,26748.453475,1.1885969727
4806252,26748.453475,1.1885969727
4806461,38321.871551,0.7627520935
4806462,38321.871551,0.7627520935
4806711,74317.753588,1.0837946693
4806712,74317.753588,1.0837946693
4806971,37660.252884,0.7495833467
4806972,37660.252884,0.7495833467
4807801,57272.971085,0.826293179
4807802,57272.971085,0.826293179
4807881,40572.975963,0.9872201688
4807882,40572.975963,0.9872201688
4808451,50964.845643,1.7216212553
4808452,50964.845643,1.7216212553
4808501,11366.762566,0.8216384791
4808502,11366.762566,0.8216384791
4808511,39155.277948,1.0119196267
4808512,39155.277948,1.0119196267
4808561,41079.060524,0.8176307197
4808562,41079.060524,0.8176307197
4808711,6088.9910727,0.5846076988
4808712,6088.9910727,0.5846076988
4809321,42774.917043,1.4570149936
4809322,42774.917043,1.4570149936
4809591,51530.055709,0.6518930389
4809592,51530.055709,0.6518930389
4809831,16994.796529,0.8957315865
4809832,16994.796529,0.8957315865
4810221,13657.463161,0.9872201688
4810222,13657.463161,0.9872201688
4810461,33879.69078,1.2487703173
4810462,33879.69078,1.2487703173
4810831,63905.435593,1.2225809884
4810832,63905.435593,1.2225809884
4811051,33455.980192,1.5222922109
4811052,33455.980192,1.5222922109
4811131,27938.015811,0.8843931854
4811132,27938.015811,0.8843931854
4811161,11904.418457,1.3434005168
4811162,11904.418457,1.3434005168
4811201,40314.017217,1.5787328587
4811202,40314.017217,1.5787328587
4811511,74984.306066,0.8957315865
4811512,74984.306066,0.8957315865
4811561,7038.5381346,0.7704155131
4811562,7038.5381346,0.7704155131
4812261,75121.206777,1.0837946693
4812262,75121.206777,1.0837946693
4812571,9754.6341328,0.7875269501
4812572,9754.6341328,0.7875269501
4812811,26691.686295,0.9091820586
4812812,26691.686295,0.9091820586
4813031,29599.239345,1.5618060515
4813032,29599.239345,1.5618060515
4813231,36758.234544,1.0927033895
4813232,36758.234544,1.0927033895
4813451,64045.191996,1.2963699401
4813452,64045.191996,1.2963699401
4813711,15337.308582,1.1200195721
4813712,15337.308582,1.1200195721
4813751,21706.673543,1.0113135848
4813752,21706.673543,1.0113135848
4813921,22332.626184,0.7748888464
4813922,22332.626184,0.7748888464
4814421,47645.931464,0.8376702115
4814422,47645.931464,0.8376702115
4814691,11468.211173,0.5724709459
4814692,11468.211173,0.5724709459
4814731,26906.408549,0.7875269501
4814732,26906.408549,0.7875269501
4814821,87753.367187,1.0119196267
4814822,87753.367187,1.0119196267
4814871,11808.702688,0.9454720306
4814872,11808.702688,0.9454720306
4814881,54073.257174,0.7875269501
4814882,54073.257174,0.7875269501
4814961,32069.472253,1.5463803608
4814962,32069.472253,1.5463803608
4814991,18753.294336,1.0586692593
4814992,18753.294336,1.0586692593
4850521,21867.102867,0.5
4850522,21867.102867,0.5
4850671,66542.836322,2.6360690042
4850672,66542.836322,2.6360690042
4850991,36000.661371,0.5
4850992,36000.661371,0.5
4851131,52671.442024,0.8993179259
4851132,52671.442024,0.8993179259
4851231,27439.954421,1.7894346432
4851232,27439.954421,1.7894346432
4851341,53785.025327,1.6996495882
4851342,53785.025327,1.6996495882
4851481,49154.700424,1.004820725
4851482,49154.700424,1.004820725
4851551,45430.62071,1.3445877069
4851552,45430.62071,1.3445877069
4852211,70091.504586,0.9689000422
4852212,70091.504586,0.9689000422
4852592,18755.251151,1.3252289745
4852641,43470.04353,0.8886149296
4852642,43470.04353,0.8886149296
4852671,35234.381617,0.7550741339
4852672,35234.381617,0.7550741339
4853401,24163.350365,0.5
4853402,24163.350365,0.5
4853961,24903.036019,0.5
4853962,24903.036019,0.5
4853991,40125.513758,1.1936811495
4853992,40125.513758,1.1936811495
4854201,30349.351076,1.3445877069
4854202,30349.351076,1.3445877069
4854711,27175.8125,0.7197433046
4854712,27175.8125,0.7197433046
4855201,24163.350365,0.5
4855202,24163.350365,0.5
4855391,23964.489373,0.7197433046
4855392,23964.489373,0.7197433046
4855561,12228.293688,0.5
4855562,39752.63348,1.625436651
4855681,58857.176255,0.80490205
4855682,67369.296551,0.9213096576
4855891,36964.512024,0.8993179259
4856091,39582.640598,1.5178078497
4856092,39582.640598,1.5178078497
4856601,14018.941196,0.9142135825
4856602,14018.941196,0.9142135825
4856611,92889.302818,1.1165997673
4856612,92889.302818,1.1165997673
4856941,32733.354129,0.5
4856942,32733.354129,0.5
4857201,36337.512721,0.80490205
4857202,36337.512721,0.80490205
4857551,34773.411653,1.029171539
4857552,34773.411653,1.029171539
4857671,97769.809207,2.76541704
4857672,97769.809207,2.76541704
4857861,42708.338154,0.8993179259
4857862,42708.338154,0.8993179259
4858091,136234.48897,1.8114286305
4858092,136234.48897,1.8114286305
4858211,85039.61902,1.3732557708
4858212,85039.61902,1.3732557708
4858321,33087.236074,0.5
4858322,33087.236074,0.5
4858531,37125.486335,1.6447953834
4858532,37125.486335,1.6447953834
4858721,32733.354129,0.5
4858722,32733.354129,0.5
4858981,9121.0800614,0.5
4858982,9121.0800614,0.5
4859481,32744.888855,1.0019967482
4859482,32744.888855,1.0019967482
4859561,79036.039784,2.1443318813
4859562,79036.039784,2.1443318813
4860381,48733.694052,0.6664582425
4860382,48733.694052,0.6664582425
4860521,53005.103066,0.6664582425
4860522,90698.573884,1.1403960874
4860531,47063.753899,1.1450246527
4860532,47063.753899,1.1450246527
4861271,48057.492204,2.1291233899
4861272,48057.492204,2.1291233899
4861701,42809.944274,1.3881514274
4861702,42809.944274,1.3881514274
4861711,43808.202737,1.9206956948
4861712,43808.202737,1.9206956948
4862581,27737.754601,0.6426619224
4862582,27737.754601,0.6426619224
4862811,26259.707971,1.0172851945
4862812,26259.707971,1.0172851945
4862911,37360.007786,1.655185545
4862912,37360.007786,1.655185545
4862921,48616.263079,1.4234822566
4862922,48616.263079,1.4234822566
4863271,43522.772722,1.8701150079
4863272,43522.772722,1.8701150079
4863431,60803.742931,0.8315223469
4863432,60803.742931,0.8315223469
4863761,26680.847198,1.4787585699
4863762,26680.847198,1.4787585699
4863881,57954.012278,0.80490205
4863882,57954.012278,0.80490205
4863921,34578.833155,1.0124668647
4863922,34578.833155,1.0124668647
4864371,58850.552218,1.004820725
4864372,58850.552218,1.004820725
4864811,40985.651881,1.6758532681
4864812,40985.651881,1.6758532681
4864841,20902.909718,0.5400252027
4864842,20902.909718,0.5400252027
4864931,34717.104673,1.0380655177
4864932,34717.104673,1.0380655177
4866221,110696.40964,2.860294025
4866222,110696.40964,2.860294025
4866531,19987.895824,1.0552373421
