newid,WTREP45,CALADJ45
4558232,23703.58734,0.7427103364
4558312,30142.553313,0.8647070157
4559242,26039.727308,0.815909185
4560112,37270.008451,1.3834657238
4560332,18810.774489,1.0378680734
4560562,30777.462954,0.9418471707
4561092,25409.40089,1.5034845633
4561352,16924.934192,0.93381848
4561992,42001.428877,1.2853212434
4562802,33530.117804,1.004259483
4562882,7829.6551352,0.5474146698
4563202,32694.169243,0.9379058643
4563912,18715.055533,1.1016067642
4564432,32278.989082,0.8851448394
4564722,25189.081181,1.3102339223
4564862,16048.460162,0.9495939012
4564962,39192.514657,1.2523161745
4565482,23316.521052,1.004259483
4565502,31178.240457,0.93381848
4566062,28481.13579,1.1016067642
4566182,47054.757172,1.4399624159
4566412,26287.607431,1.1056941485
4567182,12899.959744,0.5526220952
4567492,23996.768954,0.914951588
4568072,11276.175822,1.101831093
4568192,17210.335101,0.9828076867
4569262,20035.174178,1.3743128538
4569362,18357.556791,0.8851448394
4569622,18397.112021,1.3711041177
4569732,41289.439207,1.2482287902
4570212,16445.159796,0.8723016003
4570332,19367.029005,0.93381848
4570442,12455.897385,1.0804405061
4571012,32576.563617,2.0214432141
4571132,18812.404502,1.0804405061
4571892,21983.998728,0.7717740989
4572032,23646.78316,1.293784932
4572422,14765.875455,1.1016067642
4572992,10765.560064,0.93381848
4573002,22291.699729,1.1997607888
4573342,42175.836715,1.5656453263
4573522,13059.557169,0.8445717943
4573882,23917.692952,0.8370754431
4573962,45662.286968,0.7696834741
4573972,15235.579491,0.6825274132
4574642,18955.7602,1.0804405061
4574712,39569.739825,1.1960745577
4575042,24811.995132,1.1939839329
4575474,24215.297084,1.4924464777
4575872,17034.071718,1.1016067642
4576352,12455.897385,1.0804405061
4576432,37429.399971,1.393736705
4576702,37320.990013,1.1995551496
4576812,20816.81409,0.815909185
4577152,14984.92933,0.8606196314
4577222,32899.709385,1.0861844091
4577502,29550.10522,1.8800556364
4578772,41287.820275,1.3958273298
4579062,19110.527767,1.2060904636
4610311,41988.237008,1.4201044586
4610421,27642.489053,0.8445717943
4610631,10394.501488,0.6701658071
4611131,28246.486966,0.8513397154
4611461,18485.92329,1.0137852497
4611701,23611.153116,0.8851448394
4611831,44017.440463,1.7408970088
4612611,40120.219459,1.4706217846
4613221,38575.174565,1.2279151566
4613391,28326.666235,0.8851448394
4614021,42311.632571,1.9793689548
4614311,16319.827309,1.532246442
4614331,15753.019662,0.955209067
4614721,32903.506932,1.2060904636
4615811,27981.810675,1.1066852136
4615951,22664.752833,1.3743128538
4616071,31263.601692,0.955209067
4616191,45672.732045,1.2523161745
4616351,16367.850971,1.0150460193
4617401,8502.9033056,1.167555409
4617893,12353.677352,0.914951588
4619331,24210.999889,0.7397281619
4621011,25054.776497,0.9379058643
4621521,28944.233841,1.0609618143
4652661,34557.727815,1.0823524013
4653451,11894.213606,0.7694532174
4653571,29208.663861,0.955209067
4653581,20537.160965,1.5139654598
4654431,24107.982256,0.7884018025
4655131,26836.753258,0.8606196314
4655191,29119.317316,0.93381848
4655621,28456.39772,0.8723016003
4656431,13152.489937,0.815909185
4656581,46589.063336,1.4850740156
4656931,35391.582135,1.0804405061
4657051,26638.122924,1.0186992975
4657091,37434.832238,1.2242289255
4657691,11058.146597,1.1960745577
4657751,15874.740227,1.004259483
4659491,15111.382879,0.5809191214
4660431,23206.41384,0.7397281619
4660451,36299.022343,1.3294563295
4660471,52423.963201,1.6388441749
4661241,18961.858674,1.1995551496
4661451,16362.583975,1.0150460193
4661511,17478.047943,0.5474146698
4661721,28551.360979,1.0400898845
4662221,27601.52428,0.8851448394
4662351,38580.874893,1.2060904636
4662541,31554.26874,0.8851448394
4662961,35866.761301,1.3065806441
4663053,21360.287923,0.669287159
4663071,18719.683694,1.1341606629
4679931,7568.7863356,0.8606196314
4679991,10140.939011,0.5960883104
4680061,40227.275686,1.3184172079
4680271,37105.637628,1.004259483
4680581,15380.608488,0.8486591786
4680741,46795.155302,1.6388441749
4681291,27465.507954,1.2173339584
4681671,12877.343031,0.8851448394
4682771,40611.338214,1.3948508162
4683261,31247.559793,1.6384100688
4683341,14566.824274,0.93381848
4683561,14724.715998,1.532246442
4683761,25981.763237,0.8610207846
4683841,51537.30665,1.3948508162
4684421,37310.233249,1.2607104483
4685161,32457.48353,1.004259483
4685201,5458.0338932,0.6206135184
4686561,11782.550902,1.1958194823
4687171,11386.232781,0.669287159
4687601,21479.828288,0.7717740989
4687631,19861.475318,0.7696834741
4687661,36732.859926,1.1864875817
4688311,15449.147962,0.8851448394
4688691,15273.889419,1.2173339584
4689221,39920.393658,1.0804405061
4689814,21967.775252,0.8610207846
4690081,31952.997161,1.004259483
4690121,10565.587607,0.6773158496
4420324,43454.75582,1.2056538965
4420504,14197.805915,0.8393974803
4420574,46833.874105,1.4751882551
4421264,25170.802541,1.2835907883
4421564,38229.735773,1.1585187898
4421624,14599.596951,0.9153843447
4421954,25143.958883,1.1118602699
4422014,14667.699709,0.9870627175
4422744,32992.091486,1.0237876168
4423044,35157.446903,1.2056538965
4423624,41457.883913,1.305853607
4424354,24955.67833,0.8201427132
4424534,33677.337547,1.1548965245
4424814,17778.842137,1.1147207566
4424904,14197.805915,0.8393974803
4425584,24388.65041,0.736802957
4427084,15431.388388,1.2016810486
4427174,14918.318384,1.4152053487
4427254,25566.784412,0.9661053202
4428624,40177.299993,1.1147207566
4428644,16292.653091,0.8201427132
4428904,25472.158382,0.7484643405
4429234,27001.885128,0.9863980618
4429614,40800.930046,1.2661060592
4430364,11624.386918,0.8568676125
4430694,26092.571238,0.8374110564
4431104,16370.676181,1.2008069858
4431144,14381.884592,0.8374110564
4431154,43383.160176,1.2036674726
4431664,26503.497455,1.0708177057
4431714,33888.026701,1.0237876168
4431754,18474.1351,1.0468340775
4461454,22441.857549,1.2016704875
4462074,23355.70995,0.7501001819
4462674,15462.918847,0.9652312574
4462784,29511.470596,0.9478007524
4462944,11100.976746,0.8644609961
4463054,16020.137455,0.9478007524
4463454,12383.229356,0.7326300497
4463924,19550.202396,1.0468340775
4464484,26125.224941,0.8390468979
4464784,21583.567767,0.9458143285
4465484,27388.262773,0.9503378182
4466494,19980.380307,0.6416969099
4468084,10096.363345,0.9404876004
4468224,22166.182067,1.0063174846
4468354,28477.881152,0.9881461875
4468604,24370.980132,1.4595341927
4469894,32999.778915,1.0237876168
4469954,50502.673434,1.8404952621
4469964,10869.37818,0.8568676125
4470214,15195.783252,0.8410333218
4470584,28713.584399,1.5198142613
4471314,37848.978905,1.199932923
4472004,27111.22367,0.8568676125
4472014,19649.385979,1.5827716884
4472174,26093.050381,1.3505434589
4472584,38367.347933,1.3067915156
4503464,20630.3997,1.1743530806
4504534,18341.693893,0.9458143285
4504604,16084.244388,0.7018494835
4505534,9310.4992131,0.7306436258
4505574,33132.57231,1.4573214506
4505624,13923.78626,0.8568676125
4506014,12736.26062,1.0237876168
4507184,35323.93703,1.0915296509
4507424,8240.3515102,0.6416969099
4507574,23677.798602,1.0760094334
4507584,35229.089055,1.1147207566
4508194,25983.562272,1.1771593432
4508384,29584.641784,1.0716917685
4509414,20114.336403,0.8568676125
4509724,20142.297981,1.1147207566
4509764,11872.692502,0.7306436258
4509844,27958.720426,0.8201427132
4510004,28146.454666,0.8990298043
4510114,26681.477788,1.0659498085
4510404,43833.549659,1.2056538965
4510704,34095.856247,1.2678232862
4510744,29997.283523,0.9011858954
4510764,27670.870049,0.8524149473
4511414,34078.260172,1.0237876168
4512524,28693.129697,2.1625562407
4512794,19311.659967,0.8201427132
4513044,41872.077031,1.3249185444
4513814,35752.731352,1.1752448992
4513834,21744.350644,0.9881461875
4514354,34055.076397,1.0249072443
4514404,15040.505416,0.9478007524
4544323,45344.322375,1.394800323
4544593,12699.849703,0.8568676125
4544733,24893.010309,0.9881461875
4545063,26865.383838,0.9503378182
4546853,43855.653528,1.3249185444
4546993,25305.085205,1.5191665167
4547133,33003.844268,1.2056538965
4547703,32758.876396,1.2016810486
4548003,14158.203815,0.7326300497
4548393,12903.916026,0.7484643405
4549053,21660.292927,0.8624745722
4549203,12372.37984,0.9478007524
4549393,21533.01829,0.8365369936
4549683,13113.425631,0.7484643405
4550083,17023.608111,0.9503378182
4550103,22541.67126,1.5198142613
4550423,25472.158382,0.7484643405
4550923,38853.643563,1.0779958573
4551023,22537.393984,0.8336804299
4552103,32860.369717,1.2008069858
4552923,43846.226735,1.2165152723
4553163,16555.101328,0.9503378182
4553743,33783.76805,1.0237876168
4553783,22301.836232,1.1372872002
4553833,17617.550977,0.7326300497
4554473,14369.262362,0.8201427132
4554973,30050.537174,1.0943901377
4555403,36207.959523,1.0972506244
4555463,26073.160396,0.8568676125
4555823,14359.592235,1.0237876168
4556103,37139.045291,1.0779958573
4556403,58636.584106,1.821838362
4557013,41977.917518,1.5219727793
4557223,14416.303547,1.2056538965
4557333,14471.084491,0.8201427132
4558183,22695.005528,1.6066887816
4558233,22811.746157,0.7326300497
4558313,15634.909205,0.7922623737
4558533,31588.392944,1.0703919126
4558853,20712.317621,0.7018494835
4559243,26136.140952,0.8393974803
4560213,29896.08002,0.9478007524
4561093,15916.749008,1.5223022396
4561384,39211.975584,1.2165152723
4562233,12030.127272,0.7117394412
4562383,29511.470596,0.9478007524
4562803,29976.105617,0.9503378182
4562883,4217.2219541,0.6049720106
4564433,28255.505033,0.8201427132
4564723,25814.651171,1.6692099092
4564863,20619.687812,1.9720985058
4565483,27388.262773,0.9503378182
4565503,27027.814281,0.8568676125
4565683,25078.515198,0.7950686363
4566063,24959.515784,1.0237876168
4566183,37441.855371,1.2027934097
4566413,23479.704856,1.0659498085
4567183,28972.767244,1.5429009546
4567293,22811.746157,0.7326300497
4568073,14882.319473,0.9011858954
4568193,25301.652039,0.729769563
4568843,40230.161644,1.4573214506
4569263,20089.716248,1.2165152723
4569363,13014.719485,0.8201427132
4569623,22701.829583,1.7110013358
4569733,37105.102016,1.1147207566
4570213,28723.019541,0.9441679259
4570333,13597.501304,0.8568676125
4570443,8360.5732404,0.9478007524
4570713,26850.478481,1.0043310607
4571013,24148.853967,1.8405163843
4571133,29582.063465,0.9478007524
4572033,31895.935829,1.818234792
4572423,18611.299007,1.0237876168
4572613,24093.788893,1.0949136181
4572993,10918.955494,0.8568676125
4573003,38000.131502,1.4139208935
4573883,29714.966083,0.9153843447
4573973,36348.379234,1.0939255212
4574643,24438.246175,0.9478007524
4574713,43831.913388,1.4581955134
4575043,24196.009767,1.394800323
4575873,17985.347074,1.0237876168
4576353,12077.704981,0.9478007524
4576613,13801.712126,0.8374110564
4576703,38103.695818,1.0779958573
4576793,25626.128302,1.0237876168
4577153,20767.210905,1.3075638553
4577223,19425.477094,1.2230844015
4577503,37094.54358,1.4760042579
4578773,35707.802357,1.3286271868
4579063,38534.840844,1.219321535
4579243,29314.917472,0.963624482
4610312,23222.099739,1.3238029526
4610422,32600.844509,0.9855618763
4610632,20426.828639,1.2851125957
4611092,18773.032195,0.6049720106
4611132,19340.174547,1.0521785614
4611262,22217.134705,0.729769563
4611312,31803.472363,0.9863980618
4611462,22162.601933,1.0302517282
4611702,21351.878538,0.8201427132
4611832,25673.022527,1.7114117281
4612612,36607.894945,1.327724807
4613222,25363.848967,1.0029804111
4613392,25616.179519,0.8201427132
4614022,40259.148082,2.2912505045
4615042,23478.711512,0.9018360669
4615742,33076.689256,1.1097478417
4615812,16716.002134,1.1143199859
4615952,16820.193472,1.2165152723
4616072,22233.566415,0.8102527556
4616092,20582.709677,0.8374110564
4616192,42641.925094,1.1568829484
4616922,42729.216477,1.3452095361
4617402,11330.988308,1.1552373496
4617872,25575.994099,0.7484643405
4617894,33437.289294,1.0253732699
4619262,21839.462999,0.7306436258
4619332,21195.472168,0.8419345461
4621012,18772.560148,0.8990298043
4621522,26723.843094,0.9692420028
4652662,26385.639461,0.9226271459
4653022,16333.122098,0.8365369936
4653452,31495.451064,1.0527554621
4653572,23363.03956,0.8102527556
4653582,15430.650697,1.3358490014
4654192,24437.490013,1.2657028615
4654432,25335.49592,0.8786594454
4655132,22820.081345,0.7501001819
4655192,15126.823175,0.8568676125
4656432,7660.3585011,0.8393974803
4656462,13787.728707,1.0988864659
4656582,26494.735434,1.199932923
4656932,26619.170423,0.9478007524
4657092,30196.825065,1.047255031
4657102,22684.745828,1.3452095361
4657692,24575.328831,1.4573214506
4657752,14165.577063,0.9503378182
4660402,25862.422641,1.2016810486
4660432,24906.332561,0.8419345461
4660452,12914.892239,1.2036674726
4660472,39964.735236,1.3249185444
4661262,69255.871126,1.8570987337
4661412,35467.898598,1.1147207566
4661452,14874.803513,0.9458143285
4661512,16561.136036,0.6049720106
4661772,25946.088282,0.9478007524
4662222,18725.314933,0.8201427132
4662962,49731.417716,1.4573214506
4663054,13523.247647,0.7484643405
4663072,16918.191893,1.0760094334
4679822,19751.78651,0.8393974803
4679932,11825.029489,0.7501001819
4680062,30347.176043,1.020970793
4680742,40100.86193,1.4536128082
4681302,17707.015482,0.7907961995
4681672,21387.957792,0.8201427132
4682962,29371.502605,0.9881461875
4683262,27749.561992,1.4946448113
4683762,19186.742522,0.8365369936
4683842,44826.967948,1.2056538965
4685202,11220.287747,0.7117394412
4687172,17166.715516,0.7484643405
4687602,25902.987577,1.1568287243
4687662,37260.913511,1.3246227913
4688142,19333.273794,0.8991994715
4688312,13359.179675,0.8201427132
4688692,51582.11472,1.5860157144
4690082,34352.689576,0.9503378182
4690172,28503.676902,0.8786594454
4735641,20985.561977,0.85522121
4735681,15854.988784,1.0074330763
4736171,22846.758884,0.9478007524
4736221,14987.382929,0.8991994715
4736341,13762.288395,0.8201427132
4737241,28139.358698,1.1127343327
4738111,32387.576988,0.9478007524
4738151,17156.495561,0.7117394412
4738351,39209.966507,1.2032028561
4738431,25616.179519,0.8201427132
4738964,33369.679583,1.2165152723
4739081,19270.950067,1.0985630449
4739751,31379.828868,1.1552373496
4739911,37070.983031,1.3249185444
4740261,39718.708579,1.4371216208
4740411,7606.458324,0.8393974803
4740991,18852.33218,1.0729341696
4741121,17892.17523,0.8568676125
4741401,24514.655034,0.8201427132
4741571,32246.949996,1.2056538965
4741621,23377.391032,0.7484643405
4741871,34368.381882,1.0659498085
4741934,13482.388181,0.8799697065
4742251,28544.12841,0.8201427132
4742311,13611.38019,0.9847622203
4743271,33696.384814,1.2221277976
4743691,26286.879765,1.1146713721
4743851,31987.928142,0.9921190353
4745051,14300.470103,0.7117394412
4745351,22243.74471,0.7306436258
4745501,34102.457427,1.3480157988
4745521,17293.615939,1.1097478417
4745541,14742.821268,0.8410333218
4745791,21351.878538,0.8201427132
4746491,33930.085586,1.0059669021
4747321,15412.1761,0.9475098389
4747491,29514.645705,1.0915296509
4747741,30381.526009,0.8568676125
4748312,14371.004214,0.7922623737
4749221,36161.496298,1.1147207566
4749371,17831.275686,0.7927826234
4750321,28556.743532,0.8802952869
4750501,24763.98377,1.0779958573
4750841,16255.648993,0.7560577241
4750921,24246.294953,1.0779958573
4751181,12043.604095,0.736802957
4751431,24196.498436,1.5198142613
4751611,43438.212438,1.2016810486
4752611,59912.74312,2.2265991757
4752621,31212.17917,1.219321535
4753881,40203.172364,1.4573214506
4754701,22346.01876,1.2596089099
4754761,23518.698846,1.0237876168
4754801,18589.91923,0.9478007524
4754951,19976.607326,1.2221277976
4755171,20695.904185,0.7501001819
4755371,32717.141249,1.0059669021
4756391,19653.043898,0.8568676125
4756431,36159.509538,1.2165152723
4756991,15336.18729,1.3249185444
4757091,23358.901971,0.9503378182
4757291,17870.455843,1.0932777766
4757361,37996.788491,1.2016810486
4757891,19231.007851,1.0043310607
4758261,40878.044535,1.5202246537
4758481,26953.100822,0.8524149473
4759651,21706.088116,0.8802952869
4759961,20903.141033,1.0939255212
4760961,14256.682546,1.0074330763
4761051,20679.20242,0.7922623737
4761201,26295.633672,1.0687560712
4761471,14847.290476,0.8410333218
4761831,29654.531956,0.9503378182
4761921,39742.623757,1.2056538965
4762071,28607.019365,0.9921190353
4762351,25586.514014,0.8410333218
4762381,36367.246096,1.2056538965
4763191,18516.687952,0.7117394412
4763231,21352.25635,0.9921190353
4763251,24051.254068,1.4262437222
4763504,25322.527757,0.8786594454
4763821,13213.111997,0.7484643405
4764371,36103.788295,1.0952642005
4764451,30285.958657,1.0237876168
4764521,17088.770364,0.7484643405
4765271,29728.69457,1.2056538965
4765702,24416.889847,0.7922623737
4766061,61655.405725,1.84226451
4766251,22187.902503,0.9478007524
4766511,24699.027333,0.7237763167
4766521,32975.967081,1.1147207566
4766571,23363.03956,0.8102527556
4767501,10113.485571,0.8568676125
4767891,33747.666872,1.0237876168
4767981,24165.627094,1.4330260634
4768011,24950.965059,0.8201427132
4768271,48951.138033,1.7776131813
4768474,20509.480846,0.729769563
4768621,28492.465233,0.9881461875
4768631,16287.624846,0.7133752826
4769741,37428.925651,1.3087779395
4769961,21699.813157,0.752570459
4544204,45427.530608,1.3805126001
4544344,43074.306191,1.3437105414
4544354,49836.739235,1.53841999
4544594,33274.263477,1.3369173853
4544734,46010.858744,1.430900971
4545064,24017.087792,0.7044316858
4545674,30077.496738,0.9101617955
4546994,32070.192507,1.6904407311
4547134,52096.874141,1.6251711322
4547704,24570.965057,1.7123615618
4549394,26818.989908,1.0775527425
4549594,12502.33954,0.7184612278
4549684,18973.716253,0.9941427127
4550084,6642.0087318,0.7044316858
4550104,25765.698656,1.5399187041
4550424,32713.535904,0.9941427127
4550924,40783.162459,1.164801409
4551024,31497.646291,0.9607142817
4553164,24017.087792,0.7044316858
4553744,49848.129361,1.5550211441
4553834,26767.85606,0.8884874114
4553984,26547.377643,1.0728129215
4554474,25789.303099,0.8765476622
4554974,32564.097017,1.0775527425
4555404,42233.179721,1.3174714536
4555464,24846.320174,1.3018423913
4555824,53017.318906,1.5550211441
4556104,40529.932071,1.164801409
4556404,21712.279381,0.7352167585
4557014,43594.029314,1.6543810378
4557224,28159.278049,1.6251711322
4557334,26497.214577,0.8765476622
4557904,40269.561695,1.5862297558
4558184,13493.787604,0.8792209497
4558314,18758.187502,0.9101617955
4558534,35210.674503,1.103131572
4559244,19420.619289,1.0292177067
4561094,8207.9301239,0.5
4561994,39036.957539,1.6394704587
4562384,41383.526529,1.3369173853
4562804,13520.092112,0.7044316858
4562884,4868.8511572,0.5
4563914,26943.791888,1.5550211441
4564434,30499.977875,0.8765476622
4564724,15230.476112,1.2008991532
4564864,10467.660815,1.2560556597
4564964,42743.974882,1.3391458377
4565484,13551.326008,0.7044316858
4565504,36882.984291,1.9216986532
4566414,41624.421938,1.3040708437
4566504,14425.230568,0.8325308715
4568014,45833.745145,0.682983436
4568194,34163.540469,0.9368224472
4568844,48882.36852,1.5665793557
4569264,23358.800271,1.3608202218
4569364,15181.623337,0.8765476622
4569624,33483.086679,1.4356271284
4570214,23189.885415,0.7333718069
4570334,40151.81013,1.3018423913
4570444,12871.254354,1.3369173853
4571134,42223.042998,1.3369173853
4572034,41553.358665,1.347557878
4572424,40307.719618,1.5550211441
4572994,12533.567692,1.3018423913
4573004,26274.504741,1.3944485877
4573344,48459.188499,1.527789605
4573524,20851.734632,1.2242114673
4573884,39257.889629,1.2473214655
4573974,18375.594322,0.9222908945
4574644,34881.174543,1.3369173853
4574714,53065.774237,1.5618395347
4575044,42297.33082,1.2449011522
4576354,22920.54374,1.3369173853
4576434,41969.547943,1.3272718972
4576614,32513.445224,1.0728129215
4576704,39918.91165,1.164801409
4576794,53292.133049,1.5550211441
4577154,26581.06663,1.3776602681
4577224,24854.516986,1.2881755654
4578774,49948.306504,1.6442102797
4579064,32374.38068,0.9929115669
4579244,30432.006136,0.9624012766
4610423,21315.148198,1.2242114673
4610553,20023.924417,1.0292177067
4610633,6685.1448748,0.8179993189
4611313,24444.803768,1.440380613
4611703,22065.121216,0.8765476622
4611833,42849.680378,1.5595691041
4613223,32919.657163,1.0793596311
4613393,17172.130608,0.8765476622
4614023,23414.685198,1.460789066
4614383,16912.409333,1.0445310836
4615043,11152.713619,0.682983436
4615743,39177.628895,1.2200899265
4615813,11084.775289,0.7305194749
4615953,22033.569878,1.3608202218
4616073,22174.381354,1.2735605533
4616093,33036.144259,1.0728129215
4616193,47950.110354,1.3391458377
4616923,42622.354406,1.3608202218
4617403,7705.0405466,0.950336871
4617873,36696.191076,0.9941427127
4618313,21395.433718,1.2881755654
4618333,14336.148635,1.4013879874
4618433,13394.920272,0.7548999475
4619263,30095.503565,0.9320826262
4621013,17042.048766,1.0508920909
4621523,28596.743859,1.0676663284
4652053,17814.312657,0.5
4652663,19663.457144,1.0393844905
4653023,27869.548611,1.0775527425
4653453,25611.864893,1.0523635246
4653583,12669.679669,1.4530551559
4654193,17781.434478,0.5865861356
4654433,15821.629406,0.8220267364
4655193,24001.498083,1.3018423913
4655233,21005.04192,1.3028816761
4656433,8893.8683173,0.5688479836
4656583,34000.161981,1.7218412037
4656933,32608.474136,1.3369173853
