newid,WTREP45,CALADJ45
4507483,25341.394042,0.8947945194
4507823,17339.29482,1.0113502129
4508243,60360.903042,1.5211901818
4508663,24942.921615,1.1812935936
4509543,28267.863756,1.0569686202
4509643,44258.735223,1.0489499777
4509823,52810.927005,1.2666775575
4510823,64252.220533,2.2593589805
4512023,60063.21951,2.1120573464
4512233,24403.417308,1.1557427383
4513273,14761.024932,0.586450032
4514083,38940.410918,1.2930679203
4544712,29554.845848,0.9845810769
4545482,44606.790653,1.4550996651
4545552,28870.406058,1.0254711114
4545812,54241.579064,1.9091264097
4546002,49565.987201,2.3641644018
4546222,92564.086207,1.8620014093
4546922,55170.551411,1.2924996809
4547992,102594.59825,2.2267557423
4548224,32636.456478,1.500387336
4548632,52257.450553,1.6097694829
4548832,61759.005649,1.2705660052
4549262,28333.156606,0.9452488855
4549372,43167.671343,1.0240464669
4550322,31620.62976,0.7099895915
4550372,59418.989624,1.3360882824
4550762,27360.003846,1.3319650708
4551172,62320.41953,1.4600021261
4552032,32862.00886,1.0353067111
4552622,36043.761981,1.4299083404
4553412,55042.600474,1.9091264097
4553572,49582.814715,1.2129837639
4553612,54722.428658,1.2031390068
4554312,64981.776276,1.3349349059
4556022,34952.632007,1.4340884709
4556382,59978.918518,1.317621058
4556393,68271.431611,1.4327855405
4556882,40316.473462,1.2705660052
4558002,42016.864581,2.576666704
4558042,33622.921135,0.8222689066
4558762,36107.402221,0.8473982509
4559212,42267.657278,1.7881396461
4560553,59932.894705,2.0396784621
4560802,48669.314008,1.1648017501
4561292,76799.668823,2.4811246662
4562212,69747.764682,1.7057238416
4562292,64922.979884,1.3360882824
4562632,41601.764109,1.3271139204
4562762,20402.291445,1.3568685816
4563052,33366.597335,0.7830747847
4563802,75918.579712,1.5623732144
4565952,50813.461599,1.6330479859
4566872,37555.765772,0.860815684
4566992,72801.951438,2.3224131297
4567592,35352.436547,1.2031390068
4568522,38700.013281,2.112975959
4568792,29024.70005,0.9452488855
4569312,43939.084643,2.3228092687
4569902,31268.845318,1.0183340788
4569922,93987.841559,2.1605897334
4570252,40181.869193,0.9452488855
4570352,32082.596822,0.8947945194
4570502,36175.788413,1.2773526647
4571322,55378.296069,1.6838527252
4572662,38462.200806,1.983084781
4572863,35332.415938,1.8678236903
4573672,39564.734198,1.1331573457
4574082,26267.891683,0.7326204186
4574622,26482.202731,1.5917317367
4574732,142337.72236,2.8061788453
4575932,67423.93503,2.0490031973
4576542,42641.446508,1.5944137579
4577492,68099.042606,1.448243058
4577772,41216.147757,1.3271139204
4577932,37356.063642,1.6025509574
4578842,26110.898126,1.0569686202
4579162,41786.184361,1.2705660052
4610291,54085.250911,1.1557427383
4610951,59088.801121,1.3681288259
4611541,45203.980092,2.2335368572
4611931,31424.89703,1.0183340788
4612871,77835.245116,1.7547278599
4613681,70180.289193,2.209718983
4614141,42801.323191,1.2674624729
4614151,52430.366577,1.1018972591
4614471,43282.313474,1.3108343985
4615531,31433.290929,0.9452488855
4617291,42511.760087,1.2031390068
4617501,41952.695313,1.2705660052
4617634,52596.145128,1.1563900828
4617731,46625.860598,2.1378794698
4618101,42738.719582,1.2924996809
4618201,58030.203188,1.1300538135
4618301,58028.926969,1.308211655
4619031,48682.411004,1.4500578409
4619791,70017.348552,2.3854672788
4620081,33166.960418,0.7077169078
4621021,40601.680582,0.9400821904
4654091,68611.878132,1.4956393264
4654121,48798.158373,1.756799849
4656631,54960.207443,1.9091264097
4656851,37165.948985,1.0996756119
4657071,85978.222477,2.6701775724
4657381,26424.382054,1.2934182935
4657431,30290.292865,0.9452488855
4657661,59399.892894,1.4062794642
4658221,40473.025775,1.1975262465
4659171,60560.578953,1.7881396461
4659911,35736.660777,1.082657545
4661661,62757.608625,2.2593589805
4662251,22188.667657,0.860815684
4662711,63114.071677,1.317621058
4663311,79890.82477,2.4811246662
4663391,29019.52675,1.4204452043
4679141,34013.411145,1.0183340788
4679261,21232.876929,1.2705660052
4680311,24145.356673,0.9460342996
4680711,32504.121267,1.2129837639
4680941,31779.42089,1.3306503192
4681531,40566.920881,1.4545946766
4681791,72093.819434,3.3469343811
4682311,45487.71691,1.4327855405
4684211,38850.35546,0.9494915933
4684321,19985.034858,0.7593644157
4684621,17022.285794,0.9452488855
4684781,21047.579617,1.1526228933
4685361,53581.296115,1.8431325011
4685551,64348.182606,1.3271139204
4685711,44873.194501,1.0755751044
4685741,40584.140713,1.2705660052
4686221,59404.784393,2.016399959
4686931,45622.248625,1.1149947285
4687081,49166.755144,1.6912775717
4688001,42174.646129,1.1625293978
4688301,46259.462171,1.448243058
4688761,47352.151696,1.0569686202
4689681,46104.446577,1.4956393264
4689921,55792.220456,1.2705660052
4690111,42677.038925,1.3360882824
4420374,64137.982192,1.9843291858
4421094,40750.990466,1.9713806292
4421974,51134.637942,1.4472697301
4422504,29479.926355,1.1983488709
4424024,58353.562562,1.5877032551
4424194,75083.42682,1.5826949558
4425134,26259.703393,1.1630934307
4425154,41377.52268,0.9533021538
4426344,31644.675883,1.877293695
4426374,35350.318834,1.0774681098
4427634,32610.582079,1.3039135582
4429474,64462.698954,1.3588190203
4430024,25909.899322,0.9518577264
4430334,26851.78541,1.1231083681
4431524,48018.881703,1.5498848126
4461574,79768.433714,1.7753241942
4463494,54611.129072,1.6368514956
4464064,48739.125386,1.4972917189
4464194,46227.282444,1.535299726
4465404,46615.935249,1.0374830473
4465704,19052.236116,1.1231083681
4465814,61765.917563,1.9960776611
4465994,39723.711983,1.3588190203
4466034,51298.16151,1.5375523967
4466164,43665.988493,2.4843635888
4466544,59522.970543,2.0286596377
4466874,16491.218363,1.0272623637
4468574,34741.607687,0.8817614915
4469274,37206.346432,0.9533021538
4470234,26093.236094,1.1231083681
4470904,53243.199554,1.1231083681
4470934,46352.260724,1.4972917189
4471104,20399.633837,1.2707233397
4471124,50153.613159,1.2300682859
4471204,34931.084592,1.6890472089
4503614,15154.19498,0.9932872163
4503744,27879.624883,0.657885556
4503994,62757.619321,1.2736913987
4505904,34804.659211,0.9974979847
4507474,33207.253243,1.0320689068
4507484,27917.868792,0.8676768329
4507534,27982.589917,0.9254752638
4507824,76109.96056,1.8739007085
4509544,22260.969422,1.0774681098
4509644,45442.725544,1.2167573106
4509824,51356.608155,1.2644492745
4510824,54038.389749,2.0913646766
4511884,29948.012333,1.3588190203
4512234,41798.880091,1.3469843037
4512264,42757.154645,1.1636878489
4513274,29968.592533,0.737855681
4514084,38838.605183,1.4194323624
4545483,43730.339916,1.7014789219
4545553,24809.257688,1.0350126876
4545813,26763.183108,1.5877032551
4546003,35179.80104,1.9708276999
4546223,80758.583685,1.6073919877
4546923,44223.531829,1.3382945468
4547993,86469.006849,1.7469517644
4548633,30792.523325,1.2332086369
4549263,26259.703393,1.1630934307
4549373,45682.920661,1.3249835715
4550323,43944.608305,0.9932872163
4550763,34486.792616,1.3014116252
4550773,55834.523559,1.4341483194
4551173,26735.597659,0.8093258249
4552033,41124.314371,1.3274855045
4552173,33178.203693,1.21183583
4553613,34896.813833,0.9974979847
4554313,60034.193177,1.3521825364
4554773,36647.241137,1.6231777176
4556383,52481.370664,1.2102723838
4558003,30212.208626,1.107419367
4558043,63348.264623,1.2462168186
4558763,50598.386642,1.2171631518
4559003,47238.783312,1.6158851743
4559213,45475.222324,1.5498848126
4560373,31909.208211,1.0774681098
4560773,61496.180988,1.8526143198
4561293,39359.290847,2.1146711165
4562213,95642.361417,1.8815214604
4562293,65990.983403,1.3920092388
4562763,32552.045077,1.1931853643
4562893,43041.583768,1.4533715032
4563053,20523.189848,0.6978706185
4563803,75030.821386,1.5826949558
4565443,33280.044854,0.9974979847
4565953,43940.173434,1.4975673342
4566993,58765.890681,1.9843291858
4567593,27638.288397,0.9974979847
4568523,41157.174982,1.6350328003
4568793,18790.957855,1.1630934307
4569313,47026.130879,1.7641839608
4569513,41911.97305,1.580820948
4569903,34851.684523,1.1231083681
4569923,83202.647744,1.9633628645
4570253,22740.450964,1.1630934307
4570353,35241.381375,0.8676768329
4572663,33772.872179,2.1387599065
4572864,42612.864205,1.5573699988
4573673,44933.350883,1.2734157834
4574083,26720.542605,0.657885556
4574623,25280.058852,1.5831368037
4574733,85090.198674,2.4333586457
4574893,78660.939286,1.877293695
4575293,20811.654341,1.3801403708
4575933,60011.656056,1.8133322013
4575993,45871.955531,1.8969824276
4576503,37985.45806,1.4700927541
4576543,29829.857553,1.3863730143
4577073,44967.766293,0.9974979847
4577493,77134.055816,1.6231777176
4578843,53089.259717,1.0774681098
4579163,47254.56893,1.4972917189
4609942,40635.720554,1.3588190203
4610292,61521.088958,1.3469843037
4610952,47100.733098,1.1956872973
4611382,41646.723453,1.4749105427
4611542,34764.813712,2.0175194043
4611932,25920.933185,1.1231083681
4612872,82258.205569,1.7261759537
4613372,57790.032479,1.3469843037
4613682,47955.126216,1.4733928776
4614152,47455.665565,1.1470465892
4614162,16493.391631,1.0774681098
4614472,34801.699229,1.3993017821
4615532,36800.616699,1.1630934307
4616432,51244.040342,2.3200490896
4616862,63310.365204,1.5211150024
4617292,29549.71853,0.9974979847
4617502,27782.924476,1.4972917189
4617732,33054.981732,1.7801419829
4618102,17774.432822,1.3382945468
4618302,43709.201257,0.9475483053
4618512,70095.782388,2.5876170742
4618812,46874.398727,1.5023000182
4619342,37156.47781,1.4128887415
4619792,37914.832781,1.877293695
4620082,27794.770837,0.7661118169
4651842,31240.834461,0.6786474346
4653212,64698.152211,1.3993017821
4653242,69451.747575,1.6055179798
4654092,55097.541491,1.2736913987
4654122,67267.638156,1.9480741894
4654702,62282.214971,1.943674132
4656402,43432.877541,1.4533715032
4656632,42696.023548,1.5877032551
4657072,84747.704027,2.4862375967
4657382,56356.396057,1.5203660801
4657662,55097.046957,1.1968780674
4658222,25704.624239,1.1283066009
4659172,49497.536168,1.5498848126
4659192,32541.493285,0.9974979847
4659912,25918.210304,1.3869693662
4661742,44858.431877,1.2471756715
4662312,37594.208809,0.9932872163
4662712,35083.501081,1.2102723838
4663312,39289.940408,2.0292678795
4679262,44852.432209,1.4972917189
4681532,45368.85006,1.1246470629
4681792,65892.285504,2.2567609604
4682102,57473.626745,1.7506271624
4682312,41471.346836,1.2981128152
4684212,38995.025939,1.0766862195
4684322,27685.366203,1.0960243409
4684622,37545.186956,1.1630934307
4685712,38988.302289,1.2294955677
4685742,48333.260281,1.4972917189
4686932,56274.416392,1.5136915888
4687152,21751.743241,0.5
4687702,32580.080205,1.4460789599
4688002,47586.950329,1.1579549054
4688302,52396.917792,1.6231777176
4688762,54840.211715,1.0774681098
4689682,44606.405353,1.2736913987
4689922,66497.998735,1.4972917189
4690112,44934.693755,1.3920092388
4736051,35280.108285,1.2981128152
4737331,23684.984941,1.2755304601
4737381,33500.523763,1.3469843037
4737501,58039.570841,1.7261759537
4738411,41507.185495,1.2294955677
4740161,56555.820929,1.4357117655
4740681,36162.93709,2.0986572199
4741411,40528.561201,1.5425922693
4741481,38056.259692,0.998129766
4741521,80437.5382,1.5498848126
4742211,46767.537437,1.3869693662
4742741,34120.418854,1.2991130747
4742901,61256.726164,1.1980688375
4743191,36091.566596,1.943674132
4743211,30724.070298,0.7426287172
4744521,21738.823538,0.8276917704
4744831,39588.200765,1.1231083681
4745421,31368.420753,0.8227228508
4745431,51229.573644,1.4533715032
4745441,38511.398507,1.2171631518
4745511,30267.382011,1.1630934307
4745701,33794.862164,1.3588190203
4745841,44868.979404,1.4167062706
4746531,43817.800865,1.3835160522
4746871,66813.692036,2.0913646766
4747092,59899.800343,2.2063311135
4747291,49736.972955,1.2102723838
4747371,49132.803077,1.7261759537
4747651,33643.505343,1.1231083681
4747791,44342.748465,1.522264366
4748351,49048.855143,1.535299726
4748391,53377.921656,2.421523929
4748711,37545.186956,1.1630934307
4749071,35526.545127,1.2167573106
4749491,42306.026854,1.2294955677
4749951,23351.683899,1.4972917189
4750581,38184.714107,1.1630934307
4750731,66649.17048,1.6521642874
4751273,57669.078132,1.2855192878
4751444,25484.957867,1.9960776611
4751481,48572.39519,1.7064872212
4751771,21007.497256,1.3469843037
4753401,33410.077316,1.2983884305
4753581,53106.410201,1.5425922693
4753951,29637.947357,1.186510873
4754211,45496.019004,1.3469843037
4755311,51875.373905,1.5498848126
4755471,34726.928338,1.3588190203
4755531,50965.573746,1.530171034
4755923,56085.056016,1.6073919877
4756331,22099.900685,0.657885556
4756341,51819.249774,1.5425922693
4756412,30233.601654,2.4530473782
4757061,76875.56704,1.9056661249
4757491,45725.755313,1.1126656006
4758631,71597.357981,1.5425922693
4759171,29255.3473,0.9585003865
4759232,43015.269983,1.4209445136
4759851,63885.292535,1.4164885816
4760691,44834.352249,1.4689192891
4762491,30475.115683,1.3588190203
4762791,32542.048622,1.2983884305
4762831,49009.708994,1.5023000182
4763051,14004.773736,0.737855681
4763211,47305.581831,1.5498848126
4764071,48153.38869,1.0374830473
4764081,43942.826294,1.3469843037
4764871,39685.756758,1.4011408435
4764991,34949.087852,1.4460789599
4765471,40556.273521,1.8477131899
4765491,33642.321426,1.3920092388
4766711,25311.330829,1.5423745803
4767031,56376.189478,1.7506271624
4767164,41095.501589,1.3274855045
4767791,50194.643418,1.2222030244
4768781,30519.525333,0.7113399539
4769371,42348.486018,1.2981128152
4545484,28383.48955,1.7404686708
4545514,43753.327013,0.9798120853
4545554,22828.743957,0.9415455248
4545814,26211.075708,1.5372475777
4546004,26593.624497,1.666330078
4546224,79582.264087,1.6305534649
4546924,18804.687417,0.8585692879
4547784,44076.45224,1.4714774983
4547994,46974.533104,1.5233203142
4548524,48246.568755,1.1994718275
4548634,36081.440982,1.1320891061
4549264,22307.772094,1.2157377082
4550324,28998.617943,1.0725717854
4550374,56429.195519,1.3445774563
4550584,21660.478392,0.6934802395
4550764,16632.221435,1.0798393641
4550774,50363.383508,1.2007637551
4551174,38620.700314,0.9636929111
4552034,46839.130872,1.5637085931
4553414,23863.446669,1.5708417325
4553564,29489.659847,0.9798120853
4553614,43753.327013,0.9798120853
4556384,46775.630137,1.073863713
4557154,57032.782672,1.9044091508
4558764,49570.927917,1.1994718275
4559004,42765.244139,1.4714774983
4559634,46567.905239,1.5569144691
4560024,70095.214438,1.9807302019
4560144,49313.17822,1.5569144691
4560374,29744.892652,0.9944671875
4560704,54387.979833,1.8525663349
4560774,40631.203603,1.7582257127
4561294,20896.417894,1.3690388698
4562214,47724.891697,1.6872599578
4562294,63369.084282,1.3445774563
4562764,26392.969544,1.1894111321
4562894,24909.717086,1.3823360131
4563054,29864.828291,0.7008077906
4563554,29426.564189,0.9819245595
4563804,70109.043911,1.48758722
4565124,40209.48993,1.5537407947
4565444,35621.547613,0.9871396364
4565954,41157.170512,1.2969038641
4566004,44012.452877,1.4714774983
4566994,46567.905239,1.5569144691
4567594,29363.257027,0.9798120853
4568524,27591.732918,1.5231206362
4568794,21437.369725,1.2157377082
4569314,44187.10423,1.4287070833
4569514,47537.792838,1.6758062572
4569904,37944.603699,1.2084101571
4569924,56344.264988,1.4126408805
4570254,55925.43476,1.2157377082
4570354,35630.128079,0.8439737135
4571704,12346.277393,0.6435985605
4572024,59333.245605,1.5521075477
4572664,61785.40279,1.997715038
4573674,56413.38926,1.5799744739
4573834,35832.221187,1.2084101571
4574084,29276.729072,0.6934802395
4574624,34786.805738,1.2393146866
4574734,80023.307807,1.8616822546
4575934,50032.680546,1.5072105925
4575994,68431.52106,1.4448603238
4576314,33263.748847,1.138925038
4577494,73354.439324,1.525501936
4578414,54972.644791,1.4584458234
4579114,49362.462979,1.6756065792
4579164,56660.633764,1.706874516
4609943,39344.928669,1.3606871779
4610293,58969.543742,1.3353101992
4610953,40987.601676,0.9658148378
4611383,32201.212141,1.1274167005
4611543,34256.601548,1.7622745015
4611933,38327.069486,1.2084101571
4612873,90783.809039,1.8834349157
4613683,30582.439354,1.8275006286
4614153,23962.570492,0.888606273
4614473,43579.743982,1.3986018939
4616433,16135.421682,1.3091709783
4617293,18417.361442,0.9798120853
4617503,34501.005663,1.706874516
4617733,28611.861204,1.5233203142
4618303,15544.542353,0.6554028318
4618513,33109.037695,2.1028180637
4619033,38156.526327,1.1423628383
4619793,34393.867272,1.3515544366
4620083,35436.480772,0.8053782257
4651843,19444.550358,0.5192355327
4652373,38462.984127,1.2014115334
4653213,65310.791515,1.3986018939
4654093,54741.614578,1.170003822
4654123,35636.695935,1.8547052743
4654703,29791.230312,1.3354447149
4656633,56195.212214,1.5372475777
4657073,76596.055319,2.4490062382
4657253,32283.349525,0.9798120853
4657383,22577.625935,1.3015087962
4657663,32668.23381,0.8723527914
4658223,32185.820388,1.5797747959
4658873,44195.039347,1.48758722
4659173,46983.766451,1.3601955588
4659193,32283.349525,0.9798120853
4659913,42984.317234,1.3426377503
4661743,29589.020777,0.7173901305
4662313,25990.991759,1.0725717854
4662713,49220.635285,1.073863713
4663313,25315.43188,1.6219203206
4663393,36907.77554,1.2241564716
4679263,51738.604828,1.706874516
4684213,25379.904495,0.8859981944
4684323,49138.379288,0.9983218009
4684623,22300.215281,1.2157377082
4685713,53561.767807,1.255435971
4686783,31666.17937,0.9842507776
4688003,43167.513867,1.0105720184
4688303,49829.436379,1.525501936
4688763,49075.185631,0.9944671875
4689683,39728.035134,1.170003822
4690113,24663.516261,1.3445774563
4736052,59769.875054,1.7229407188
4736162,37146.626627,1.1921442763
4736202,67368.730648,1.525501936
4736792,52446.660997,1.107893569
4736882,36612.911204,1.0961487637
4737332,20501.111337,1.2348759943
4737382,26990.58678,1.3353101992
4738342,41151.367483,1.3283115755
4738412,50800.26819,1.255435971
4738752,41371.586609,1.3326205738
4740232,48897.515523,1.706874516
4741412,40186.557482,1.3061711212
4741522,68576.458426,1.3601955588
4741562,22485.462521,0.8724122502
4741842,28355.762916,0.9842507776
4742092,35153.64456,1.2157377082
4742212,43774.441085,1.3426377503
4742742,34189.678639,1.141200204
4742902,40282.106039,0.7788907451
4743192,44870.181482,1.3193349932
4743212,13483.232799,0.5
4744522,25065.420884,0.8366461624
4744752,34483.73299,1.1994718275
4745422,21421.826235,0.6641290843
4745432,61046.282758,1.3823360131
4745512,39637.079079,1.2157377082
4745702,42398.340167,1.3606871779
4745842,45766.790801,1.4875437011
4745872,38408.772445,1.3283115755
4745922,54489.341261,1.8187725021
4746972,25697.013901,1.0725717854
4747292,45517.133363,1.073863713
4747372,60595.520196,1.8834349157
4747792,48020.449426,1.439870109
4748612,52369.900401,1.1794467951
4748712,39711.208067,1.2157377082
4749072,29332.257474,1.6754069012
4749202,49928.718313,1.1896108101
4749492,58119.627019,1.255435971
4749952,29054.316959,1.706874516
4750102,19957.286031,1.0777128239
4750652,57593.601347,1.7901290285
4750732,86608.787126,1.8994025515
4751274,53831.841588,1.234793611
4751482,35722.583398,1.7901290285
4753952,37010.57557,1.2196477952
4754212,23192.882544,1.2084101571
4754842,45798.108675,1.411266169
4755382,37349.231918,0.9656151598
4755472,67587.189034,1.3606871779
4755532,29715.667939,1.0176887733
4755812,43641.645469,1.4491808849
4756342,60074.993003,1.3061711212
4756413,58722.079626,1.9549881419
4757062,80893.557552,1.7740628257
4758632,65570.461613,1.3061711212
4759172,47425.708519,1.436608873
4759852,34840.785573,1.4940343213
4760532,27294.691534,1.3986018939
4760692,42399.831095,1.2843661269
4761452,26971.314219,1.2591236639
4762492,40424.939498,1.3606871779
4762792,61388.640333,1.3129700669
4762832,57875.209063,1.7565348736
4763052,21251.969588,0.7081353418
4764082,42749.726942,1.3353101992
4764152,62361.528135,1.3354447149
4764322,19487.714322,0.8735713438
4764462,26802.05928,1.5031618037
4764872,27669.055905,1.4634740661
4765472,42787.115964,1.3976388245
4765492,43046.416586,1.3445774563
4765592,46922.730663,1.5635089151
4766712,21748.683669,1.3126617413
4767192,44677.21658,1.776201765
4767492,56878.170432,1.7229407188
4767792,42850.338274,1.2014115334
4768782,17451.214753,0.5
4769412,43712.267731,1.7378389488
4815401,30145.571318,0.9798120853
4815671,33437.625568,1.1089807606
4816181,38790.743184,1.170003822
4816271,41633.3476,1.7313359295
4816321,26794.906554,1.5792369432
4817851,37474.894392,1.2428794265
4819131,24202.123144,1.4462350353
4819301,44652.487199,0.9263772291
4819551,27277.345448,1.0246892711
4819701,39398.176624,1.2084101571
4820521,40636.476087,1.4875437011
4821041,91140.033164,1.7622745015
4821143,20144.722371,1.1213672296
4821231,60131.985672,1.2170296359
4821271,16673.954461,1.255435971
4821921,47533.886594,1.525501936
4822141,48518.403651,1.1921442763
4822581,50459.742038,1.073863713
4822881,42584.357676,1.3426377503
4822931,41115.301821,1.5050716532
4823451,26990.397854,1.3445774563
4823551,37653.463436,1.2084101571
4823781,16271.764098,0.6934802395
4823931,41835.92892,1.3426377503
4824021,44110.62721,1.525501936
4824544,56571.124685,1.234993289
4824591,36767.561843,1.1089807606
4824671,30659.43955,1.706674838
4825921,28584.847104,1.107893569
4825981,55436.264491,1.3671342792
4827361,26696.441842,0.9406755876
4827411,34845.80796,0.998377719
4827721,35936.981481,1.6109389067
4827891,38226.659287,1.217465337
4828371,14190.994286,0.5
4828711,32587.712315,0.9871396364
4828881,34350.806235,0.9944671875
4829001,41603.895419,1.3606871779
4829671,36847.995594,1.2221736913
4829931,55811.145113,1.615751087
4829961,36118.605436,1.2157377082
4829981,37030.625198,1.4714774983
4830881,39389.541569,0.888606273
4830891,52577.560012,1.6066183456
4832491,50582.611721,1.5799744739
4833011,42749.726942,1.3353101992
4833221,23135.250402,0.7008077906
4833941,33579.81868,1.327037105
4835311,20812.152835,0.6934802395
4835901,37228.480586,1.234793611
4836761,23140.491644,1.0024870394
4837291,78223.449538,1.5612350302
4837631,37688.056949,1.8498407608
4837931,44994.250454,1.3638885106
4838331,29506.745567,0.9798120853
4839621,40634.397075,1.2521466835
4839651,50090.417974,1.5569144691
4840661,64798.304575,1.48758722
4841531,41233.984842,0.9728134615
4842541,84782.786549,1.706874516
4842621,67306.176745,2.0740360891
4842831,69973.591275,1.5799744739
4843271,45401.713289,0.9871396364
4843681,35458.41189,1.0268378992
4843771,49092.38328,0.9871396364
4844621,31415.109235,1.2084101571
4844931,29622.646692,0.6934802395
4845141,33518.794912,0.9871396364
4845341,25967.00364,1.525501936
4846261,37582.15752,0.8889497109
4848131,27980.084188,0.922056668
4848311,48351.982421,0.9798120853
4848771,24627.936333,1.3426377503
4849111,36978.834589,0.8746790096
4849171,67306.176745,2.0740360891
4849261,36115.910786,1.8098394387
4849961,60387.351064,1.2157377082
4609944,36611.954903,1.2724082817
4610294,47068.202588,1.0710655505
4611384,62915.179857,1.2786384321
4611544,27869.693497,1.7268027806
4611934,22764.936665,0.791170371
4613684,32071.106415,1.9111494664
4614154,48762.904025,1.0606538886
4614474,35540.042841,1.1462026883
4615534,25476.323636,0.9516743508
4615754,44997.079628,1.7013822681
4617294,21868.598044,0.641464682
4617504,45758.348945,1.4757534989
4617734,53887.244097,1.665371642
4618104,37787.815241,1.0942949429
4618514,57152.331036,1.8985988202
4619794,71146.525729,1.77923584
4620084,24470.476949,0.5
4651844,27983.867543,0.5329144118
4653214,56096.252928,1.1462026883
4654094,48069.858754,0.9964969993
4654124,49755.861291,1.4824422282
4656044,52833.34868,1.6487349323
4656634,82429.402661,1.6150382094
4657074,76804.517164,2.4787229134
4657254,22150.836976,0.641464682
4657384,49355.880719,1.0942949429
4657664,59339.29826,1.1300356242
4658224,43999.134771,1.2927136194
4659174,38349.613706,1.1462026883
4659194,22150.836976,0.641464682
4659914,39381.051998,1.2315695303
4661744,40296.105917,0.9114241986
4662314,35791.292511,0.7935473914
4662514,49375.714422,1.4757534989
4662714,50667.365513,1.0352753977
4663314,52066.57912,1.7908095452
4663394,54040.45097,1.1981589904
4679144,32181.508994,0.791170371
4679264,55654.002543,1.7386965039
4679594,48434.022118,1.4025977721
4680374,43881.290499,1.3693740474
4680944,36259.348844,1.0500321816
4682114,40097.896983,1.3515293166
4684214,20391.878632,0.6002396378
4684324,38159.950898,0.8526694957
4684624,18348.868338,0.9516743508
4686224,51279.581513,1.6039405033
4686784,27286.087337,1.1205114726
4687404,81513.003751,1.5523034612
4687704,32442.970375,1.3070048325
4688004,43305.024605,0.9601382599
4688764,29111.269729,0.9624726416
4689684,33335.226189,0.9964969993
4690114,22852.09277,1.1852366125
4736163,28307.276687,0.9129385911
4736203,48450.867498,1.4260978678
4736793,25225.957631,0.9231487868
4736883,19739.797109,1.0238156519
4737333,13740.854387,0.7900674898
