newid,WTREP45,CALADJ45
4510913,30533.931278,1.2356754921
4512333,18636.031819,0.6936137704
4512893,33239.213992,1.3451553857
4513263,16379.616462,1.2747660146
4513653,44415.060733,1.4652661127
4514213,13308.539176,1.5747911424
4514233,44125.054532,1.6422887523
4544522,44706.573795,1.786957443
4545322,33887.371739,1.3039315008
4545902,28868.632026,1.3583073789
4546262,28589.107628,1.3451553857
4546372,30984.312061,1.1922264388
4546872,21578.170944,0.8302932739
4547092,22300.71465,0.8580955923
4547182,36635.849327,1.409688493
4547642,20703.715633,0.6936137704
4548562,32179.01416,1.2381966519
4548672,34879.623047,1.2981833841
4549802,25576.327557,0.9519243776
4549872,34604.939344,1.3315423469
4550212,42204.783831,1.6239721259
4550312,28757.697585,1.0703316696
4550902,24783.469659,0.8302932739
4551262,20703.715633,0.6936137704
4552202,15762.261932,0.5866550366
4552502,25967.706717,0.9991955426
4552562,45071.17004,1.67750219
4552942,33557.877987,1.2912531118
4554052,18026.060162,0.6936137704
4554192,24732.085061,1.1636773645
4556432,32443.563129,1.5264201571
4556632,40783.261517,1.5663469505
4556782,32475.050697,1.5224518329
4557742,35257.232026,1.3541108732
4558132,30060.245852,1.4117360487
4558322,42226.143067,1.6217631441
4558822,33879.769322,1.1329193085
4558962,90593.684503,1.3275486669
4559743,31178.358432,1.2981833841
4560482,24954.182704,1.3583073789
4561392,36564.608849,1.376514958
4561442,26464.957744,1.0164293957
4562162,34629.750254,1.289577766
4562552,33919.452259,1.8463054005
4563032,27938.656372,0.9058498477
4564192,19740.784827,1.3139356281
4564912,32773.957194,1.233811703
4566162,29379.386654,1.3283290934
4566172,27673.701774,1.2739202006
4566302,44090.979631,2.1280066592
4567712,19946.552933,1.4618403646
4567722,28484.266398,1.5747911424
4567932,15807.472915,0.6397114965
4570522,26887.068362,2.6018428555
4572782,33239.213992,1.3451553857
4573492,34603.276184,1.2878980405
4574862,24339.81554,0.985006263
4575032,15240.474148,0.6936137704
4575262,14507.464381,1.3806170294
4575752,39368.805903,1.4652661127
4576102,15807.472915,0.6397114965
4577672,42859.277676,1.6239721259
4577712,12918.491107,1.0564635981
4577782,19853.154454,1.5450988513
4578652,22383.835541,0.9058498477
4579012,19823.728916,0.7511368585
4579222,23851.712609,1.10511699
4579282,32804.146415,1.3275486669
4579412,18103.644715,0.5866550366
4579452,20189.932979,0.9598456078
4579522,47841.930226,1.7418738711
4610431,35598.989804,1.3183903537
4611083,44203.887581,2.160519808
4611141,43813.114456,1.67750219
4612521,37663.562064,1.3948507298
4614791,15050.773754,0.6936137704
4616154,36141.66794,1.3451553857
4616651,40156.990213,1.4871935642
4617411,32222.954194,1.2337419263
4619621,32736.817544,1.0773416887
4620061,27954.994172,1.0703316696
4620361,41417.09519,1.3183903537
4652241,21457.352495,1.3583073789
4652391,16967.567775,0.9190018409
4652681,99388.66727,1.289577766
4652951,15350.930755,0.5866550366
4653011,18732.690717,0.7017173994
4653041,16104.792345,0.7449678673
4654521,40951.171091,1.3451553857
4655761,33744.224037,1.289577766
4656081,16799.732159,0.7727701858
4656151,33861.450249,1.5663469505
4657271,26145.827834,0.9991955426
4657761,39071.113193,1.4635847224
4657911,21115.996327,0.6936137704
4657991,42023.828016,1.6059931972
4660201,99517.787355,1.2912531118
4660501,19527.668868,0.9033016707
4660611,28454.108662,1.065876944
4662391,33347.568756,1.2356754921
4662681,13624.515074,0.5866550366
4663421,27030.278074,1.3541108732
4679761,24814.724076,1.1061542764
4680251,33925.365079,1.4116339613
4680421,19543.051515,1.4597734448
4681311,40498.68977,1.9157972999
4683171,21858.882734,0.8241452553
4683811,26171.847985,0.9058498477
4685301,14310.473657,0.6936137704
4685581,31107.231863,1.1728356778
4686471,35598.989804,1.3183903537
4686751,15559.90715,0.5866550366
4687901,26831.399761,1.5803122889
4689881,24723.406067,0.9156186804
4690001,28652.411532,1.1922264388
4421114,37688.808593,1.404521017
4421354,31119.923066,1.1597232076
4421384,19407.038964,1.2190092346
4422634,25741.185033,1.2190092346
4422724,43781.980654,1.6315907637
4423674,30287.859513,1.1287153093
4425424,50669.269464,1.6440423417
4425964,33529.842862,1.2495319103
4426124,30356.806913,1.1312847211
4426844,33911.293561,1.263747152
4427434,36721.294124,1.6152979792
4427454,25741.185033,1.2190092346
4427484,45788.749933,1.7063755535
4428194,33320.194038,1.2417190823
4429374,43344.781332,1.6152979792
4429384,21075.979847,0.8162275872
4430454,27594.774892,1.0686865661
4461404,39623.789566,1.6097256441
4462174,29442.951186,1.0244834204
4462554,29768.016471,1.1896548257
4462774,21331.017036,0.852476932
4462824,28273.360026,1.404521017
4463124,39430.018898,1.6018536658
4463464,27324.808981,1.1100767044
4463564,44212.506234,1.7961433234
4464474,27349.161922,1.358610108
4466254,35109.772754,1.2418707408
4467264,16702.644252,0.8162275872
4467514,49542.988783,1.9967682113
4467614,40162.004821,1.6315907637
4467934,37802.119079,1.5357198579
4469254,36112.778497,1.7939557356
4469614,30043.429117,1.2108628424
4470294,35379.140198,1.757511167
4470704,24067.325169,0.837435604
4471114,44930.003098,1.8252917999
4471684,22677.062112,1.0244834204
4471774,27255.78716,1.2313368424
4471804,24897.565324,0.8736849487
4472284,33890.660035,1.3768159268
4472404,24173.263701,0.966065033
4472534,35928.932357,1.260788636
4472714,29768.016471,1.1896548257
4505184,22852.122661,0.8736849487
4506334,43996.014295,2.6659133515
4506564,23340.486142,0.9259008638
4506744,25447.064956,1.1896548257
4507414,35758.861081,1.419469655
4507604,28713.496906,1.0686865661
4508354,26074.964357,1.2190092346
4508464,46153.422656,1.7535963426
4508644,27422.283666,1.2819966527
4509254,17934.614295,0.8162275872
4509354,26796.41079,1.0244834204
4510724,35738.814377,1.1896548257
4510914,35044.513912,1.3398258357
4512314,34669.262861,1.580645649
4512334,20575.79751,0.8162275872
4512894,24792.507574,0.9478699651
4513264,32765.518776,1.4938498952
4514214,28721.081199,2.1280824232
4544523,52020.534907,1.9386108853
4545323,49828.748031,1.8569311813
4545903,17235.854131,0.8162275872
4546263,20015.677868,0.9478699651
4546873,27728.090224,1.0333222762
4547093,22011.981609,0.852476932
4547183,36506.250417,1.3604514942
4547643,14924.886225,0.8162275872
4548563,26836.22734,1.0000858802
4548673,40782.801106,1.7939557356
4549803,40070.032891,1.4913650537
4549873,37688.808593,1.404521017
4550213,31265.937666,1.2108628424
4550313,16483.394707,0.8736849487
4550903,31846.919952,1.0333222762
4552203,19742.716013,0.8684435024
4552563,17399.844207,1.1105202414
4552943,27594.774892,1.0686865661
4556433,30164.757265,1.981685353
4556633,40162.004821,1.6315907637
4556783,47313.086897,1.6602720532
4558053,30502.534174,1.2190092346
4558133,32680.342009,1.6234443715
4558323,31556.660464,1.2819966527
4558823,26631.62914,0.9266619484
4559744,47236.045829,1.7939557356
4560483,28098.993737,1.1415281397
4561393,49150.93681,1.9967682113
4561443,24884.81354,0.9945015498
4562163,30245.55404,1.2190092346
4562553,41508.196943,1.686280131
4563033,23864.560886,0.837435604
4563523,24748.198835,0.8684435024
4564913,36456.08878,1.4810370648
4566163,56089.540912,2.2786506127
4566193,21928.128048,1.0893122246
4566303,73629.37853,2.7963357984
4566633,29573.097329,1.2014139402
4567713,51930.454913,2.0929920482
4567723,40929.217369,2.0332194672
4567743,43342.119001,1.533057756
4567933,25176.526264,0.9370441883
4568433,36375.931427,1.2108628424
4568443,46021.153256,1.5319279055
4572893,21892.077568,0.8684435024
4575263,24811.126332,1.3832203102
4575703,27101.931057,1.2885525781
4575753,27459.82629,1.0893122246
4576103,24509.348318,0.9370441883
4577673,42804.486684,1.6365059959
4577783,25994.216213,1.419469655
4579013,23663.16593,0.9046928471
4579223,23689.905176,1.1075072925
4579283,26796.41079,1.0244834204
4609842,24813.542597,1.1075072925
4609962,27830.500848,1.218141595
4610432,22958.56171,1.2108628424
4610532,30438.728222,1.1287153093
4612522,48902.560376,1.8110812757
4613832,36803.013746,1.2190092346
4614112,26085.551343,0.966065033
4614242,38851.60035,1.4406776717
4614792,17597.289783,0.8162275872
4614952,37538.543289,1.3919874769
4616302,33709.945699,1.250017133
4617412,34258.476588,1.2703575101
4619622,36162.72415,1.1978012179
4620362,38039.12966,1.2108628424
4620802,17597.289783,0.8162275872
4620872,28372.633235,1.2418707408
4652242,28238.959353,1.1415281397
4652262,21059.025413,0.837435604
4652392,25507.049971,1.0310937786
4652682,90288.256018,1.2190092346
4652952,21483.430771,0.8684435024
4653012,41180.685552,1.6646828512
4653042,22986.643894,1.0333222762
4656082,19740.267355,0.9448570163
4656152,36767.132453,1.6527987804
4656942,21085.724994,0.9478699651
4657272,30721.220222,1.2418707408
4657762,30055.310045,1.2149520716
4657912,23880.316513,0.8162275872
4658142,20525.706599,0.8162275872
4658562,33903.236584,1.3705001698
4660202,79154.31938,1.0686865661
4660502,28201.064929,1.2677269782
4662682,24994.565917,0.8684435024
4663422,40362.058239,1.6315907637
4679652,37031.092724,1.2108628424
4680252,37171.844531,1.7200560236
4680422,27823.84622,1.5118497393
4680492,24013.313516,0.9478699651
4680512,34751.166505,1.56546353
4681312,43790.614326,2.6403154211
4683812,25610.79126,0.837435604
4684062,70227.997145,2.6008579037
4685582,28697.832724,1.0917406636
4686472,32915.514889,1.2190092346
4686752,22828.174486,0.8684435024
4687902,43971.763127,1.4288930206
4688232,26158.597412,1.1978012179
4689882,25407.187941,0.9409421919
4735741,44000.065755,1.6315907637
4735981,31421.678339,1.2108628424
4736031,29948.051147,1.1105202414
4737421,20269.513935,0.9046928471
4737621,23406.052972,1.0244834204
4737691,23419.825644,0.8684435024
4737931,40985.94681,1.7939557356
4738521,50698.989917,1.8799972741
4739031,22121.626836,0.852476932
4739761,16131.759406,1.0244834204
4740291,57992.866548,1.8460308597
4740741,26913.850626,1.419469655
4741461,38958.64164,1.4446469289
4742411,42161.655175,1.5614353043
4742561,27247.434642,0.8684435024
4742831,44047.275884,1.6333413886
4742841,25256.796438,0.973293533
4742881,30871.334026,1.1896548257
4742931,26377.354875,0.8736849487
4743621,43560.688673,1.6152979792
4744611,13978.644396,0.8736849487
4745611,21981.945536,0.9621502086
4745781,22144.870022,1.1896548257
4748224,62834.999029,2.3386534759
4748371,31829.115158,1.2108628424
4748511,25042.588961,1.3674489637
4749241,23385.654972,0.8896515191
4749611,18288.627942,0.837435604
4750191,29222.437442,1.3522124118
4751451,20285.844432,1.1077072339
4751461,33380.22681,1.514332611
4751743,31671.355035,1.2108628424
4751851,57913.509238,2.1895137594
4752001,25394.284232,0.966065033
4752701,30882.348854,1.2190092346
4754021,26158.597412,1.1978012179
4754041,35042.33545,2.1128458713
4754281,39088.076718,1.7732758262
4754511,38411.584284,1.7939557356
4754521,18965.804687,0.8684435024
4755011,32043.253744,1.2190092346
4755541,28133.891465,1.1105202414
4756691,30138.685005,1.1896548257
4757321,22013.091279,0.837435604
4757701,36372.702976,1.6500897547
4757841,24013.313516,0.9478699651
4757881,36631.636889,1.1978012179
4758611,39193.515802,1.4811344723
4759681,33205.663708,1.3316794434
4759771,60901.524649,2.4618755695
4759971,24294.381816,0.837435604
4761741,23836.122549,0.9478699651
4762561,27921.997391,1.1287153093
4763321,34609.543549,1.9494246668
4763514,29442.951186,1.0244834204
4763621,23991.386532,0.9621502086
4764241,31351.361522,1.0893122246
4764691,29916.295758,1.1896548257
4764731,34349.591857,1.3885435792
4764861,31245.861097,1.2630787575
4765451,21085.724994,0.9478699651
4765671,21936.443272,1.0673431234
4766041,30721.220222,1.2418707408
4766731,39808.049077,1.6091955671
4766871,25507.049971,1.0310937786
4767601,24994.565917,0.8684435024
4768321,35639.277558,1.4406776717
4768351,33198.220622,1.6152979792
4768661,34805.652519,1.1896548257
4768721,17848.582342,0.8684435024
4768961,18157.290631,0.8162275872
4769821,49391.266157,1.9965863285
4544524,48085.860957,1.8924821993
4545324,30298.036647,1.1497274137
4545904,18817.640859,0.8741675995
4546874,35106.876316,1.3322096933
4547094,28272.928117,1.0741015772
4547184,38227.193238,1.5835697053
4547214,42169.51998,2.0294017428
4547644,26428.202027,0.8741675995
4548564,24660.261917,0.9357893214
4548674,44035.743942,1.6883823577
4549874,36552.756618,1.3853384904
4550904,40321.777331,1.3322096933
4552204,24744.837597,0.948746257
4552504,30605.536494,1.1613961897
4552564,28302.545254,1.0851529645
4553254,29427.165152,0.9733645253
4554054,28418.230534,1.0576970581
4554194,29337.837852,1.3613301675
4554454,23138.881684,0.861205171
4556434,11703.224901,1.1325129123
4556634,38114.192746,1.4717812661
4556784,25315.832959,1.3167221749
4557744,38114.192746,1.4717812661
4558054,25206.872778,0.9733645253
4558134,30134.71231,1.4229136943
4558264,34863.663057,1.3088149752
4558324,27126.713358,1.0474992556
4558824,30443.321689,1.0235312426
4560484,35216.270707,1.3220522008
4561394,24812.255415,0.9314755997
4561444,20707.515561,0.7996216442
4562164,23683.999458,0.9733645253
4562274,25494.851107,0.9844848214
4562554,15470.521067,1.0471228475
4563034,19893.613583,0.7118470208
4563254,19818.308095,0.9357893214
4563524,26514.111705,0.948746257
4563584,24067.80061,0.8612106639
4564914,35688.314895,1.3397731872
4566174,27090.918908,1.2436092417
4566634,22656.558626,1.533510092
4567714,20432.463562,1.2205909316
4567744,57037.853015,1.864322031
4567934,19697.232205,0.7620082451
4568304,23929.594807,0.9117809985
4569614,16180.844147,0.8741675995
4570244,31416.747252,1.2816393587
4570524,52413.418282,2.4526160233
4571344,19662.113426,0.9729936102
4572894,24732.092128,0.948746257
4573114,27599.623839,1.3056073717
4573314,26600.288283,1.0851529645
4573494,36729.929322,1.4209361344
4575034,18479.289747,0.8741675995
4575064,39156.856881,1.5020937659
4575264,28200.574191,1.8431131511
4575704,44068.879086,1.5199050159
4575754,32519.37003,1.2474735432
4576104,19998.82491,0.7620082451
4577674,29702.95418,1.2117255438
4577784,38224.279041,2.0430471288
4579014,24838.593703,1.1486802348
4579224,25692.49339,1.2816393587
4579284,22720.531116,0.9844848214
4609843,14921.99677,1.2816393587
4610433,24232.484154,0.9244969535
4610533,29643.62503,1.11931878
4612523,29941.847809,1.1088809975
4613833,29957.17329,0.9733645253
4614793,19212.246559,0.8741675995
4614953,22143.95617,0.8361374825
4615273,25503.655962,0.9729936102
4617133,24232.484154,0.9244969535
4617413,36873.09532,1.5199050159
4617653,20529.323001,0.783217125
4618893,46890.035862,1.5199050159
4619623,34952.902616,1.135685104
4620063,24119.810575,0.9117809985
4620523,38094.092059,1.5702343699
4620873,30441.976751,1.1613961897
4651883,23471.044638,1.395159641
4652243,35391.688626,1.3220522008
4652683,74612.96723,0.9733645253
4652953,24691.726148,0.948746257
4653013,25387.96575,0.948364356
4653043,31305.444569,1.3322096933
4653393,31787.298711,1.2213840577
4655763,25332.432273,0.9733645253
4656153,13599.181622,1.3094606874
4656943,18012.235237,0.8612106639
4657273,30226.076206,1.1613961897
4657913,26469.031067,0.8741675995
4657993,28531.067505,1.0962677677
4658143,22750.769042,0.8741675995
4660203,60037.275003,0.783217125
4660243,20237.491767,0.8612106639
4660503,24469.983801,1.0413252412
4661713,25437.763466,1.0359034917
4662393,21059.307105,0.861205171
4663033,34658.374737,1.3317012796
4663423,38304.045682,1.4717812661
4679423,29624.359508,1.3740461224
4679903,16510.265118,0.7118470208
4680253,36257.392962,1.4717812661
4681313,28187.984429,1.3124814653
4682613,23616.112561,0.8953764794
4683713,23347.074565,1.0868175322
4683813,21843.959477,0.7118470208
4685583,35014.229167,1.4213180354
4686473,25285.932198,0.9733645253
4687433,27051.847936,1.0981044072
4688743,22686.989891,1.0235312426
4689063,21821.509948,0.9844848214
4689883,35034.117898,1.3486142125
4735742,38978.11129,1.4717812661
4735982,24456.192257,0.9244969535
4736272,21812.566279,0.8236244741
4737322,50709.508342,2.390263587
4737422,27665.871985,1.3726225354
4737442,22782.047567,0.8612106639
4737692,13295.696434,0.948746257
4737932,44255.093078,1.6883823577
4738762,22782.047567,0.8612106639
4739032,28413.760128,1.0741015772
4740292,65369.746676,2.0808519536
4741462,30845.339155,1.2714415562
4742412,27627.965106,1.0231875367
4742432,40003.67581,1.5086126479
4742562,29232.742311,0.948746257
4742832,25378.901937,0.9582863609
4742842,25446.75118,0.9619422229
4742882,28750.141809,1.0868175322
4742932,28061.821306,0.9117809985
4744612,24119.810575,0.9117809985
4744683,23076.073158,0.8723254671
4745282,22782.047567,0.8612106639
4745612,31094.576974,1.1862936338
4745852,33448.908708,1.0868175322
4747702,20909.870773,0.9733645253
4748512,22655.827664,1.5184982851
4748942,23698.292458,0.9619749251
4749242,17090.055052,0.7864256784
4750192,40750.166062,1.6062139149
4751452,19335.621399,1.2959627152
4751462,47749.973885,1.8821192624
4751744,20390.28694,0.9244969535
4751852,37955.907176,1.7672928972
4751892,50720.688104,1.6781845552
4752222,33350.421422,1.0868175322
4752462,23840.931515,0.9244969535
4752632,19974.539428,0.8612106639
4752702,20909.870773,0.9733645253
4753122,32915.715005,1.1484392541
4754042,49364.198605,2.2984827412
4754282,23058.427272,0.9088740076
4754512,36934.447433,1.6883823577
4755012,25673.095867,0.9733645253
4756692,20217.200852,1.0868175322
4757322,18775.408732,0.7118470208
4757842,16020.415987,0.8612106639
4757882,34849.986956,1.135685104
4758612,37045.663045,1.5086126479
4759682,19864.333786,0.8123375991
4759772,56922.713765,2.1263410119
4759972,20251.914393,0.7118470208
4760202,22929.479612,1.0604561912
4760592,34658.374737,1.3317012796
4761362,17407.007678,0.7118470208
4762562,29130.984795,1.11931878
4763172,48852.776854,2.1965266823
4763322,38315.755961,1.5603347142
4763342,22413.556533,0.8612106639
4763612,35760.426265,1.3740461224
4764242,37772.408849,1.2474735432
4764732,24182.13453,0.9291658868
4764862,26001.57967,0.9990756111
4766042,30226.076206,1.1613961897
4766352,20237.491767,0.8612106639
4766732,46076.750914,1.7211913959
4766742,28805.409649,1.3322096933
4766872,31393.184222,1.1726885577
4767602,28727.207651,0.948746257
4768722,20514.056251,0.948746257
4768962,20541.965328,0.8741675995
4769822,38730.755823,1.4467826476
4815631,32222.491401,1.1933434647
4817061,38978.11129,1.4717812661
4817141,19221.192544,0.7118470208
4817671,26439.913018,0.9970980512
4819571,28413.760128,1.0741015772
4819891,37081.519268,1.7478892649
4820361,30232.838351,1.3740461224
4820451,15863.845532,0.5996876664
4821861,33622.154328,1.2679536628
4821951,49979.594698,1.6200507267
4822031,26122.384714,0.9863596561
4822151,32383.283485,1.4717812661
4822711,25146.725035,0.9483295391
4822761,37545.434373,1.5476187592
4823361,49033.067283,1.9201959426
4823541,36440.992057,1.5020937659
4823631,28750.141809,1.0868175322
4823671,25553.948075,1.1613961897
4824251,37539.515799,1.4156846136
4824931,29804.764522,0.948746257
4826081,36397.644545,1.3726225354
4827211,22413.556533,0.8612106639
4827401,29556.92881,1.135685104
4828741,23134.297221,0.9844848214
4829801,29472.627302,0.9733645253
4829811,24691.726148,0.948746257
4830061,20129.479623,0.8231805469
4830601,26992.706626,1.1486802348
4830901,21040.350393,0.8953764794
4830991,40687.181941,1.519864706
4831241,21802.927444,1.2097479839
4831611,24060.622564,0.9244969535
4832471,25332.432273,0.9733645253
4832731,28285.119101,1.0868175322
4832801,30919.755199,1.0868175322
4833611,35668.002665,1.3323738779
4833651,10599.859487,1.0206569539
4834611,22204.627996,1.4829397573
4835121,23499.471881,1.0868175322
4835971,26535.569348,1.0851529645
4836021,29556.92881,1.135685104
4836681,26301.765143,0.9244969535
4837021,28727.207651,0.948746257
4837261,23134.297221,0.9844848214
4838401,44336.867364,1.5020937659
4838641,35432.976191,1.3966308583
4838831,18864.597362,1.0032951242
4838901,24855.286664,0.948746257
4839091,18775.408732,0.7118470208
4840131,20491.854246,0.9244969535
4840171,48372.75472,1.9066668738
4840221,19979.902109,0.9117809985
4840901,18848.507553,1.0235312426
4841241,23807.902105,1.0741015772
4842501,20013.935689,1.0868175322
4842951,27192.262278,0.948746257
4842973,25966.400607,0.9844848214
4843311,24855.286664,0.948746257
4843421,84002.129036,2.7793604705
4843861,26565.522491,0.9844848214
4844051,30645.434987,1.4101977393
4844201,23815.486328,1.0868175322
4845131,29418.527508,0.9733645253
4845371,15817.135873,0.5996876664
4845401,35388.811543,1.8821192624
4845673,22714.967888,0.8612106639
4846053,32985.026496,1.2697358518
4846451,27106.54898,1.034678748
4846561,20766.966249,0.8953764794
4846691,31408.39862,1.0235312426
4846831,35498.934087,1.3665069912
4847373,24384.183211,0.9244969535
4847611,23056.715138,0.8741675995
4847741,36775.914068,1.7123503707
4848171,21102.796454,0.8123375991
4848404,26979.599545,1.1534845955
4848951,17514.200676,0.9314755997
4849351,38216.960759,1.4711355539
4609844,28727.961482,1.301161174
4610434,22501.297377,0.8459812036
4612084,29673.480598,1.1165929125
4612524,27641.907299,1.0237038787
4613834,25632.935861,0.8290538971
4614244,26337.470115,0.9910611047
4614794,13439.661608,0.9681416016
4614954,33073.298675,1.2445257566
4615184,37265.202841,1.402264262
4615274,25187.252269,0.9477791887
4617414,27683.162031,1.0416985771
4617654,23876.261919,0.8976757409
4618894,32207.547554,1.0416985771
4619624,36166.673802,1.1697498102
4620064,21177.438759,0.7968926309
4620804,13439.661608,0.9681416016
4651884,21261.796522,0.8015077846
4652244,30112.645215,1.1703477776
4652264,16637.891736,0.6274456884
4652394,14752.631475,0.9894309334
4652684,64750.382909,0.8290538971
4652954,13245.162335,0.8883278454
4653014,28947.483536,1.125063002
4653394,27511.297584,1.0692446896
4654654,42763.887,1.6620466171
4655764,21983.909106,0.8290538971
4656154,25674.672607,0.9508483495
4656944,21827.29074,0.8083625327
4657274,16503.57463,1.1068633605
4657914,29867.783805,0.9681416016
4658144,25672.078794,0.9681416016
4659544,26437.751287,1.200058086
4660204,70109.854327,0.8976757409
4660504,28345.969701,1.0497784692
4661714,31406.619959,1.1631280838
4662394,23008.872661,0.8673674651
4662954,26099.057875,0.8459812036
4663034,20887.198853,0.8117947322
4663424,33230.989032,1.2915442627
4679764,26621.119537,1.1866771167
4679904,16889.41824,0.6274456884
4680254,34765.449232,1.2915442627
4681314,40573.779732,1.5073250478
4681874,22552.11962,0.835206199
4682614,23132.085254,0.8593621729
4683714,32042.487615,1.1866771167
4683814,19649.73295,0.6274456884
4684664,27957.914571,1.2501615338
4685304,21650.97826,0.9681416016
4685584,30621.309636,1.1375885441
4686474,22385.996034,0.8290538971
4687434,30369.926987,1.1282496221
4687904,39566.34291,1.2634131634
4688234,26159.631679,1.1697498102
4688494,32601.296984,1.2111455196
4688744,21759.290334,0.8083625327
4689064,20444.750673,0.7595270884
4689884,33137.267535,1.2272217303
4735743,34322.816482,1.2915442627
4736273,21947.4406,0.825867277
4736573,30141.998962,1.8039424958
4737323,30557.480475,1.3840246616
4737423,16087.446786,1.1588778759
4737443,21482.251644,0.8083625327
4737623,21500.72089,0.8083625327
4737693,23607.331544,0.8883278454
4737933,46590.818552,1.751674852
4738763,21482.251644,0.8083625327
4740293,60915.548746,1.9390657768
4741463,29477.615438,1.1092226396
4742413,30081.137265,1.1140395111
4742433,30803.931301,1.1591310043
4742563,27465.585488,0.8883278454
4742733,39674.837796,1.2629307583
